timestamp_est,anonymous_id,language,question,detected_lang,symptom,statistics,can,hospital,isolation,about,incubation,infection,caution,treatment,future,nextsteps,test,open,total,cluster,ans_0,ans_1,ans_2,ans_3,ans_4
2020-03-23T14:45:00.237Z,53da0935-849b-4cb3-b747-3343279d2f80,en,Do I need to stay away from my family members if we re all social distancing together in the house,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,isolation,"As often as possible, but especially:","Do the following to protect your entourage until you have no more symptoms (fever, cough, fatigue):","Anyone returning from a stay outside Canada must self-isolate for 14 days. Such isolation covers both travellers who are sick or display symptoms and those who do not have symptoms and are in perfect health. Such individuals must not at any time go outside, even for a walk.","For places of worship, religious gatherings of all faiths should be suspended, unless they are essential. If a gathering takes place, social distancing must be observed.",There is currently no known treatment or vaccine for coronavirus (COVID-19).
2020-03-25T14:00:08.156Z,2440a10f-cd86-468f-93f1-509fa21e4680,en,How do I know if I am following the rules of social distancing correctly,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,isolation,Adults at risk of severe respiratory symptoms:,"As often as possible, but especially:","For places of worship, religious gatherings of all faiths should be suspended, unless they are essential. If a gathering takes place, social distancing must be observed.","Consult the <a href=""/en/family-and-support-for-individuals/emergency-daycare-services/list-jobs-and-essential-services/"">complete list of jobs and essential services</a>.",The Gouvernement du Québec suggests that individuals who are abroad come home if possible.
2020-03-22T13:27:58.967Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,en,what is self isolation,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,isolation,"Individuals in voluntary self-isolation must stay at home, monitor their symptoms and call 1 877 644-4545 if they have a cough or fever. Certain practices are also recommended if they live with other people who have not travelled. To obtain additional information on the procedures to follow, please refer to the Health Recommendations section.",Anyone returning from a stay outside Québec must self-isolate for 14 days. Such isolation covers both travellers who are sick or display symptoms and those who do not have symptoms and are in perfect health.,"Most workers are eligible for employment insurance. We are working with the federal government to ensure that workers who are not in self-isolation but have lost their income can be covered during the period required. Also, the Government is working intensively to develop and offer measures to respond to the economic slowdown, but right now we are concentrating our efforts on health-related measures.",This program is for workers who reside in Québec and are in isolation for one of the following reasons:,A health emergency can be declared when a threat to the health of the population demands the immediate application of certain measures. It empowers the Québec government and the Ministère de la Santé et des Services sociaux to implement an array of measures to protect the health of the population.
2020-03-22T11:56:15.757Z,02909506-2fad-4062-bce6-cb73b87115a9,en,Will NHS workers be even more isolated because they are exposed to the virus on a daily basis,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,isolation,"On March 25, the federal government announced the Canada Emergency Response Benefit (CERB), which provides $2 000 per month for workers who are the victims of the COVID-19 pandemic.","Generally speaking, overcoming reactions to stress, anxiety and depression is possible. Still, some unease may persist for some weeks or months, and even worsen. The following may be signs that your state of health is deteriorating.",Outline of the program,Preventive measures that apply to the general public also apply to children.,The government is ensuring that the communities receive and share the information that is being transmitted to the population:
2020-03-22T11:33:45.54Z,ff357aeb-b1c5-4de8-b2a9-ee9b8fb7fd6c,en,What is self isolation,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,isolation,"Individuals in voluntary self-isolation must stay at home, monitor their symptoms and call 1 877 644-4545 if they have a cough or fever. Certain practices are also recommended if they live with other people who have not travelled. To obtain additional information on the procedures to follow, please refer to the Health Recommendations section.",Anyone returning from a stay outside Québec must self-isolate for 14 days. Such isolation covers both travellers who are sick or display symptoms and those who do not have symptoms and are in perfect health.,"Most workers are eligible for employment insurance. We are working with the federal government to ensure that workers who are not in self-isolation but have lost their income can be covered during the period required. Also, the Government is working intensively to develop and offer measures to respond to the economic slowdown, but right now we are concentrating our efforts on health-related measures.",This program is for workers who reside in Québec and are in isolation for one of the following reasons:,A health emergency can be declared when a threat to the health of the population demands the immediate application of certain measures. It empowers the Québec government and the Ministère de la Santé et des Services sociaux to implement an array of measures to protect the health of the population.
2020-03-25T14:00:08.156Z,2440a10f-cd86-468f-93f1-509fa21e4680,en,How do I know if I am following the rules of social distancing correctly,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,isolation,Adults at risk of severe respiratory symptoms:,"As often as possible, but especially:","For places of worship, religious gatherings of all faiths should be suspended, unless they are essential. If a gathering takes place, social distancing must be observed.","Consult the <a href=""/en/family-and-support-for-individuals/emergency-daycare-services/list-jobs-and-essential-services/"">complete list of jobs and essential services</a>.",The Gouvernement du Québec suggests that individuals who are abroad come home if possible.
2020-03-24T08:32:21.144Z,31e3f9d1-fa88-454c-9a9b-d6264328cf1e,en,What are the impacts of not respecting social distancing,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,isolation,"For places of worship, religious gatherings of all faiths should be suspended, unless they are essential. If a gathering takes place, social distancing must be observed.","Yes, employers must take all necessary steps to protect workers’ health and ensure their safety and physical well-being, as provided for in section 51 of the Act respecting occupational health and safety.","The Gouvernement du Québec has taken a number of measures to contain the spread, including:","In order to avoid overloading the telephone lines of 911 emergency centres, citizens are asked not to call 911 to report a gathering.","The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday."
2020-03-22T04:21:25.093Z,9dde9fc0-a283-4a34-a2e0-057a195f43cc,en,when will the social distancing end and what is the economic consequent of the pandemic,en,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,isolation,"All services offered in the education network will be closed from Monday, March 16 to Friday, March 27. The closing concerns elementary and secondary schools, training centres, private schools, CEGEPs and colleges and universities.","Starting March 13, 2020, non-essential visits to hospitals, residential and long-term care centres, intermediate resources, targeted family-type resources and private seniors’ homes will be prohibited to protect the most vulnerable individuals and workers in the health and social services network. In the case of births, the other parent, significant other or natural caregiver identified for this purpose is not deemed to be a visitor and can accompany the mother.","All Quebecers are being asked to avoid travelling from one region to another or from one city to another, except where necessary. Such travel should be confined to trips for medical reasons and work when teleworking is not possible.","The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday.","For places of worship, religious gatherings of all faiths should be suspended, unless they are essential. If a gathering takes place, social distancing must be observed."
2020-03-24T21:02:07.59Z,8c32d6e5-e392-45b2-9773-585081aacd5c,en,How to prepare for isolation,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,isolation,Show them:,Coronavirus disease (COVID-19) in Québec,"The lump-sum amount granted to an eligible worker is $1,146, or $573 per week for a period of 14 days of isolation.",The workers who are eligible are those who are in isolation for one of the following reasons:,"As often as possible, but especially:"
2020-03-24T19:11:05.254Z,2038481c-dc9a-4e3b-b119-5e94b545dd97,en,Should i get checked if i have been out of the country,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,nextsteps,"As often as possible, but especially:",Adults at risk of severe respiratory symptoms:,The Gouvernement du Québec is asking Quebecers to cancel non-essential trips.,Workers in the public sector will continue to be paid and will be asked to engage in teleworking when possible. Employers in the private sector are encouraged to display flexibility. Compensation measures will be implemented and announced shortly.,Preventive measures that apply to the general public also apply to pregnant women.
2020-03-24T12:48:29.798Z,8d31effe-6ef1-40b7-beaa-b11741cc25d9,en,i have a fever what should i do,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,nextsteps,Adults at risk of severe respiratory symptoms:,"As often as possible, but especially:",Stay at home and avoid contact with others,Anyone returning from a stay outside Québec must self-isolate for 14 days. Such isolation covers both travellers who are sick or display symptoms and those who do not have symptoms and are in perfect health.,Preventive measures that apply to the general public also apply to children.
2020-03-21T19:33:18.959Z,d1cd6b3b-f233-4177-b1e0-90381ca24617,en,I have some symptoms what should I do,en,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,nextsteps,Adults at risk of severe respiratory symptoms:,Stay at home and avoid contact with others,"As often as possible, but especially:",Anyone returning from a stay outside Québec must self-isolate for 14 days. Such isolation covers both travellers who are sick or display symptoms and those who do not have symptoms and are in perfect health.,"On March 25, the federal government announced the Canada Emergency Response Benefit (CERB), which provides $2 000 per month for workers who are the victims of the COVID-19 pandemic."
2020-03-25T11:14:33.009Z,9c0c969c-ccf6-46da-8a6a-764205f76366,en,Do I have to wash my grocery after buying them,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,nextsteps,"As often as possible, but especially:","It is recommended to wash hands with lukewarm water and soap or with a 60%70% alcohol-based gel, foam or liquid sanitizer.","Do the following to protect your entourage until you have no more symptoms (fever, cough, fatigue):","Wash hands often, especially:",The Gouvernement du Québec is asking Quebecers to cancel non-essential trips.
2020-03-23T14:47:18.242Z,7b8e9731-dcdb-4971-8776-2cef35dc21ed,en,How long do I have stay in isolation,en,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,nextsteps,Anyone returning from a stay outside Québec must self-isolate for 14 days. Such isolation covers both travellers who are sick or display symptoms and those who do not have symptoms and are in perfect health.,The workers who are eligible are those who are in isolation for one of the following reasons:,Adults at risk of severe respiratory symptoms:,"Anyone returning from a stay outside Canada must self-isolate for 14 days. Such isolation covers both travellers who are sick or display symptoms and those who do not have symptoms and are in perfect health. Such individuals must not at any time go outside, even for a walk.",Coronavirus updates are available at Québec.ca/coronavirus.
2020-03-22T10:20:13.872Z,24bd2a20-fa56-4420-949c-25a83c5a52f1,en,I have fever should I go out,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,nextsteps,Adults at risk of severe respiratory symptoms:,"As often as possible, but especially:",Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.,The Gouvernement du Québec is asking Quebecers to cancel non-essential trips.,Stay at home and avoid contact with others
2020-03-24T19:11:05.254Z,2038481c-dc9a-4e3b-b119-5e94b545dd97,en,Should i get checked if i have been out of the country,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,nextsteps,"As often as possible, but especially:",Adults at risk of severe respiratory symptoms:,The Gouvernement du Québec is asking Quebecers to cancel non-essential trips.,Workers in the public sector will continue to be paid and will be asked to engage in teleworking when possible. Employers in the private sector are encouraged to display flexibility. Compensation measures will be implemented and announced shortly.,Preventive measures that apply to the general public also apply to pregnant women.
2020-03-25T22:17:52.986Z,b8f01f00-0314-43a6-9f66-084c4560d608,en,what should I do if I have symptoms,en,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,nextsteps,Adults at risk of severe respiratory symptoms:,Stay at home and avoid contact with others,"As often as possible, but especially:",Individuals who return from a trip must not go to work. Individuals who are not returning from a trip and who do not display any symptoms are invited to go to work and to abide by the usual rules of hygiene. Individuals who are not returning from a trip and who display cold- or flu-like symptoms are invited to display common sense and evaluate the relevance of going to work in light of their health status.,Anyone returning from a stay outside Québec must self-isolate for 14 days. Such isolation covers both travellers who are sick or display symptoms and those who do not have symptoms and are in perfect health.
2020-03-23T17:30:17.623Z,42d34ce8-637f-4d73-94b5-88574e910b39,en,Do i have a covid or is it just a cold,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,nextsteps,"As often as possible, but especially:",Adults at risk of severe respiratory symptoms:,Anyone returning from a stay outside Québec must self-isolate for 14 days. Such isolation covers both travellers who are sick or display symptoms and those who do not have symptoms and are in perfect health.,It is possible to deliver groceries to elderly people or immunodeficient individuals solely if you do not display any symptoms and have not returned from a trip within less than 14 days.,"While many of us have the necessary resources to deal with a COVID-19 situation, others may not. If you are concerned, do not hesitate to ask for or accept help. Talk about it with your close family members.  You can also dial 211 for help or ask your local CLSC to connect you with their home care and services resource."
2020-03-24T12:52:41.203Z,49638a14-3985-42f9-bbf5-9f7e6fed4f71,en,I have a fever how do I know if it s Covid 19 or the flu,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,nextsteps,Adults at risk of severe respiratory symptoms:,"As often as possible, but especially:",Preventive measures that apply to the general public also apply to children.,Stay at home and avoid contact with others,"Workers who have flu-like symptoms must call the Government of Québec’s COVID-19 information line at 1 877 644-4545 to find out what they must do to protect their health and avoid spreading the virus.Workers with flu-like symptoms must not visit a user.Workers must not visit a user within 14 days of returning from travelling abroad, irrespective of the country. Workers returning from travelling abroad must self-isolate for 14 days.Workers who are affected by these measures must inform their employer (the user) quickly and contact the user’s CLSC to prevent any interruption of services.Workers who are affected by these measures may be eligible for the Temporary Aid for Workers Program for absences due to COVID-19. For information about eligibility and how to apply for aid, please go to the page Temporary Aid for Workers Program (COVID-19 TAWP).Workers who notice that a user has flu-like symptoms must refer the user to the Government of Québec’s COVID-19 information line at 1 877 644-4545 so that they can find out what they must do to protect their health and avoid spreading the virus.For updates to the directives, which could change at any time, please consult this page regularly."
2020-03-23T17:06:21.292Z,4e2fc023-74ee-46cf-aee5-2c531dbe32ad,en,Does delivery is still open,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open,No. Grocery stores and drugstores are staying open.,It is possible to deliver food to seniors’ homes. Avoid all contact with the residents and leave immediately after giving the food to a staff member at the reception desk.,"If a salaried work does not perform work, for example through teleworking, the employer is not obliged to remunerate him. However, employers are asked to display understanding and flexibility in the current situation. To find out more, please consult the CNESST website  (French only).","Generally speaking, overcoming reactions to stress, anxiety and depression is possible. Still, some unease may persist for some weeks or months, and even worsen. The following may be signs that your state of health is deteriorating.","The directors of human resources in government departments, who are receiving information from the Secrétariat du Conseil du trésor, will oversee such decisions. Needs and the ability to offer teleworking differ depending on the government departments and bodies."
2020-03-23T15:07:45.746Z,253f115d-8fe4-4782-aae2-c247d6da2032,en,Are vet clinics still open,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open,The Québec government has announced the closing until further notice of tourist accommodation establishments.,No. Grocery stores and drugstores are staying open.,"The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday.","The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday.","The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday."
2020-03-23T09:48:03.3Z,4908294c-4ead-43d9-a5de-b8b6e2625338,en,Can I see my barber at his home out in the open with globes and mask,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open,"As often as possible, but especially:",Adults at risk of severe respiratory symptoms:,Workers in the public sector will continue to be paid and will be asked to engage in teleworking when possible. Employers in the private sector are encouraged to display flexibility. Compensation measures will be implemented and announced shortly.,"If you have a fever or are coughing or sneezing, wear a mask in the following situations:","If you have coronavirus symptoms (see page 5), feel weak and fatigued, rest will help you fight the disease. Limit your contact with others until you have no more symptoms. You can go back to your normal activities when your state of health allows you to."
2020-03-23T15:07:45.746Z,253f115d-8fe4-4782-aae2-c247d6da2032,en,Are vet clinics still open,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open,The Québec government has announced the closing until further notice of tourist accommodation establishments.,No. Grocery stores and drugstores are staying open.,"The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday.","The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday.","The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday."
2020-03-23T15:07:45.746Z,253f115d-8fe4-4782-aae2-c247d6da2032,en,Are vet clinics still open,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open,,,,,
2020-03-22T21:56:33.502Z,f753f60e-53cf-4e33-8acb-f024257b093f,en,Could stores open a few hours a week for the elderly,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open,"The lump-sum amount granted to an eligible person is $573 per week, for a period of 14 days of isolation. If justified by your state of health, the coverage period for an eligible person could be extended to a maximum of 28 days. ",No. Grocery stores and drugstores are staying open.,"The lump-sum amount granted to an eligible worker is $1,146, or $573 per week for a period of 14 days of isolation.","The Québec government is assessing the situation in real time to give priority to maintaining Quebecers’ health. If such a decision is made, the individuals concerned will be notified in due course.
","All of these symptoms of stress, anxiety and depression are very normal in the context of a pandemic. Most people have the resources and mental strength to adapt to this type of situation. You should first rely on how you usually adapt to difficult situations. Here are a few other ways for you to minimize the repercussions of these reactions in your daily life."
2020-03-23T09:48:03.3Z,4908294c-4ead-43d9-a5de-b8b6e2625338,en,Can I see my barber at his home out in the open with globes and mask,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open,"As often as possible, but especially:",Adults at risk of severe respiratory symptoms:,Workers in the public sector will continue to be paid and will be asked to engage in teleworking when possible. Employers in the private sector are encouraged to display flexibility. Compensation measures will be implemented and announced shortly.,"If you have a fever or are coughing or sneezing, wear a mask in the following situations:","If you have coronavirus symptoms (see page 5), feel weak and fatigued, rest will help you fight the disease. Limit your contact with others until you have no more symptoms. You can go back to your normal activities when your state of health allows you to."
2020-03-23T09:48:03.3Z,4908294c-4ead-43d9-a5de-b8b6e2625338,en,Can I see my barber at his home out in the open with globes and mask,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open,"As often as possible, but especially:",Adults at risk of severe respiratory symptoms:,Workers in the public sector will continue to be paid and will be asked to engage in teleworking when possible. Employers in the private sector are encouraged to display flexibility. Compensation measures will be implemented and announced shortly.,"If you have a fever or are coughing or sneezing, wear a mask in the following situations:","If you have coronavirus symptoms (see page 5), feel weak and fatigued, rest will help you fight the disease. Limit your contact with others until you have no more symptoms. You can go back to your normal activities when your state of health allows you to."
2020-03-23T09:48:03.3Z,4908294c-4ead-43d9-a5de-b8b6e2625338,en,Can I see my barber at his home out in the open with globes and mask,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open,"As often as possible, but especially:",Adults at risk of severe respiratory symptoms:,Workers in the public sector will continue to be paid and will be asked to engage in teleworking when possible. Employers in the private sector are encouraged to display flexibility. Compensation measures will be implemented and announced shortly.,"If you have a fever or are coughing or sneezing, wear a mask in the following situations:","If you have coronavirus symptoms (see page 5), feel weak and fatigued, rest will help you fight the disease. Limit your contact with others until you have no more symptoms. You can go back to your normal activities when your state of health allows you to."
2020-03-23T15:07:45.746Z,253f115d-8fe4-4782-aae2-c247d6da2032,en,Are vet clinics still open,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open,The Québec government has announced the closing until further notice of tourist accommodation establishments.,No. Grocery stores and drugstores are staying open.,"The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday.","The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday.","The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday."
2020-03-23T19:56:48.216Z,a6aea3ee-fdf1-45cb-9aa5-ecbb6f91bd42,en,What is the average age of people who died because of covid 19,en,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,statistics,"On March 25, the federal government announced the Canada Emergency Response Benefit (CERB), which provides $2 000 per month for workers who are the victims of the COVID-19 pandemic.",The main symptoms of COVID‑19 are as follows:,Outline of the program,"A case-by-case evaluation must be carried out. Workers who do not provide essential services should stay home and, if possible, engage in teleworking. If this is impossible and the workers offer an essential services, they can continue to work if they are in good health and protective measures are adopted for them. The workers must apply such measures.",Seniors are at greater risk of dehydration especially because the thirst sensation becomes less acute as we age. Seniors do not always think of drinking because they do not feel thirsty.
2020-03-21T18:17:44.631Z,ab8bd375-aec4-4fc1-9e01-2b0b2e7d758e,en,How many cases in Montreal,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,statistics,Show them:,"The current coronavirus (COVID-19) pandemic is a particular and rare situation. It can affect people physically, but also psychologically. In this type of context, many people will experience stress, anxiety and depression reactions. This page should be seen as a tool that can help you to minimize the repercussions of these kinds of reactions on your life.","The following list is not exhaustive. It lists known community organizations in Montréal that serve a mainly, but not exclusively, Indigenous clientele. Other resources in Montréal may offer services that are relevant to the Indigenous population.",The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,"COVID-19 usually infects the nose, throat and lungs. In most cases, it is spread by:"
2020-03-25T11:08:54.865Z,8a734a0c-55ca-404a-b9c4-c31c95ba78c4,en,Why do they continue to ask me if I travelled when 40 of cases are now community acquired It seems that they are dismissing me even though I could be positive,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,statistics,"As often as possible, but especially:",Preventive measures that apply to the general public also apply to children.,"A case-by-case evaluation must be carried out. Workers who do not provide essential services should stay home and, if possible, engage in teleworking. If this is impossible and the workers offer an essential services, they can continue to work if they are in good health and protective measures are adopted for them. The workers must apply such measures.","Stress is a normal physiological response to an abnormal situation. As such, it is part and parcel of our lives. It enables our body to adapt to the multiplicity of positive and negative events that we experience, like a birth, marriage, loss of employment, etc. Stress comes and goes on its own, depending of what factors are involved. For example, if you feel stressed on the job but less so at home in the evening or on the weekend, we could deduce that the stressors are work-related.","Employers are asked to be flexible regarding their employees’ work schedules to limit, for example, crowds in public transit during rush hour."
2020-03-22T04:58:19.96Z,0ee780e7-7bc7-4198-bddb-b29040634c05,en,What is the cause of death in this pandamic,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,statistics,"In December 2019, the World Health Organization was alerted to several cases of pneumonia in Wuhan, China. The virus responsible for the disease did not match any other known virus. On January 7, 2020, China confirmed that a new virus from the coronavirus family had been identified that was responsible for this new disease called COVID‑19.",The main symptoms of COVID‑19 are as follows:,"Use your judgment in light of the space available. First and foremost, it is important to follow the health recommendations and establish basic hygiene measures.","Stress is a normal physiological response to an abnormal situation. As such, it is part and parcel of our lives. It enables our body to adapt to the multiplicity of positive and negative events that we experience, like a birth, marriage, loss of employment, etc. Stress comes and goes on its own, depending of what factors are involved. For example, if you feel stressed on the job but less so at home in the evening or on the weekend, we could deduce that the stressors are work-related.","At present, priority is being placed on testing in hospitals and for travellers. We are working with the federal government and with our Indigenous partners to update the needs in each community and to review the situation daily, in order to be ready if screening becomes necessary in any of the communities under isolation."
2020-03-22T11:54:26.137Z,6173618c-7291-45d0-8b5c-ca71a8e2e4ff,en,How many people died in Belgium,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,statistics,"The current coronavirus (COVID-19) pandemic is a particular and rare situation. It can affect people physically, but also psychologically. In this type of context, many people will experience stress, anxiety and depression reactions. This page should be seen as a tool that can help you to minimize the repercussions of these kinds of reactions on your life.",Show them:,"All of these symptoms of stress, anxiety and depression are very normal in the context of a pandemic. Most people have the resources and mental strength to adapt to this type of situation. You should first rely on how you usually adapt to difficult situations. Here are a few other ways for you to minimize the repercussions of these reactions in your daily life.",The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,The main symptoms of COVID‑19 are as follows:
2020-03-21T15:36:44.629Z,65485caa-ddf9-4d7e-9988-479f9331cc49,en,How many cases in Montreal,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,statistics,Show them:,"The current coronavirus (COVID-19) pandemic is a particular and rare situation. It can affect people physically, but also psychologically. In this type of context, many people will experience stress, anxiety and depression reactions. This page should be seen as a tool that can help you to minimize the repercussions of these kinds of reactions on your life.","The following list is not exhaustive. It lists known community organizations in Montréal that serve a mainly, but not exclusively, Indigenous clientele. Other resources in Montréal may offer services that are relevant to the Indigenous population.",The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,"COVID-19 usually infects the nose, throat and lungs. In most cases, it is spread by:"
2020-03-22T06:09:09.819Z,cdd8ce59-c8fd-46f5-96bb-ead47dce4abc,vi,How many cases in Canada now,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,statistics,Show them:,The main symptoms of COVID‑19 are as follows:,"The current coronavirus (COVID-19) pandemic is a particular and rare situation. It can affect people physically, but also psychologically. In this type of context, many people will experience stress, anxiety and depression reactions. This page should be seen as a tool that can help you to minimize the repercussions of these kinds of reactions on your life.",The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,"COVID-19 usually infects the nose, throat and lungs. In most cases, it is spread by:"
2020-03-24T10:18:05.757Z,a2d2dc01-1d68-434a-a72f-685279ec24c9,en,How many cases,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,statistics,Show them:,"The current coronavirus (COVID-19) pandemic is a particular and rare situation. It can affect people physically, but also psychologically. In this type of context, many people will experience stress, anxiety and depression reactions. This page should be seen as a tool that can help you to minimize the repercussions of these kinds of reactions on your life.","While many of us have the necessary resources to deal with a COVID-19 situation, others may not. If you are concerned, do not hesitate to ask for or accept help. Talk about it with your close family members.  You can also dial 211 for help or ask your local CLSC to connect you with their home care and services resource.","COVID-19 usually infects the nose, throat and lungs. In most cases, it is spread by:","All of these symptoms of stress, anxiety and depression are very normal in the context of a pandemic. Most people have the resources and mental strength to adapt to this type of situation. You should first rely on how you usually adapt to difficult situations. Here are a few other ways for you to minimize the repercussions of these reactions in your daily life."
2020-03-21T15:36:44.628Z,65485caa-ddf9-4d7e-9988-479f9331cc49,en,how many death in italy,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,statistics,The main symptoms of COVID‑19 are as follows:,Show them:,"The current coronavirus (COVID-19) pandemic is a particular and rare situation. It can affect people physically, but also psychologically. In this type of context, many people will experience stress, anxiety and depression reactions. This page should be seen as a tool that can help you to minimize the repercussions of these kinds of reactions on your life.",The Program’s implementation period began on March 16. It will be offered until the situation is back to normal.,"All of these symptoms of stress, anxiety and depression are very normal in the context of a pandemic. Most people have the resources and mental strength to adapt to this type of situation. You should first rely on how you usually adapt to difficult situations. Here are a few other ways for you to minimize the repercussions of these reactions in your daily life."
2020-03-22T13:41:43.827Z,283caf34-28a4-40d1-8e39-344b1843cd33,en,Why Germany has a low death rate,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,statistics,Yes. This exceptional measure demonstrates the Gouvernement du Québec’s determination to adopt the necessary measures to protect Quebecers.,The main symptoms of COVID‑19 are as follows:,"Québec is facing an emergency. For this reason, the Gouvernement du Québec is immediately adopting the necessary measures to reduce the risk of spreading. This is a responsible decision, based on the recommendations of the Direction de la Santé publique, which will reduce to a maximum risks for Québec's population.","In order to protect Quebecers, the Gouvernement du Québec is prohibiting indoor and outdoor gatherings. However, provision has been made for several exceptions (see “Gatherings and events” section).","Québec is facing an emergency. For this reason, the Gouvernement du Québec is immediately adopting the necessary measures to reduce the risk of spreading. This is a responsible decision, based on the recommendations of the Direction de la Santé publique, which will reduce to a maximum risks for Québec's population."
2020-03-22T17:14:34.394Z,81462647-ac3c-4d40-8efa-e58aaeea78f5,en,What are the symptoms,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,symptom,The main symptoms of COVID-19 are as follows:,"Workers who have flu-like symptoms must call the Government of Québec’s COVID-19 information line at 1 877 644-4545 to find out what they must do to protect their health and avoid spreading the virus.Workers with flu-like symptoms must not visit a user.Workers must not visit a user within 14 days of returning from travelling abroad, irrespective of the country. Workers returning from travelling abroad must self-isolate for 14 days.Workers who are affected by these measures must inform their employer (the user) quickly and contact the user’s CLSC to prevent any interruption of services.Workers who are affected by these measures may be eligible for the Temporary Aid for Workers Program for absences due to COVID-19. For information about eligibility and how to apply for aid, please go to the page Temporary Aid for Workers Program (COVID-19 TAWP).Workers who notice that a user has flu-like symptoms must refer the user to the Government of Québec’s COVID-19 information line at 1 877 644-4545 so that they can find out what they must do to protect their health and avoid spreading the virus.For updates to the directives, which could change at any time, please consult this page regularly.",Preventive measures that apply to the general public also apply to children.,The main symptoms of COVID‑19 are as follows:,"The operating hours now planned are from 7 a.m. to 6 p.m., Monday to Friday."
2020-03-24T14:54:09.926Z,98a76d0e-bdee-451d-8764-e310369c4144,en,Symptomms,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,symptom,,,,,
2020-03-22T16:09:27.229Z,7b3dc9a1-a6aa-468a-bd30-c392438e0c17,en,How long does it takes to get first symptom of Covid 19,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,symptom,"In general, COVID-19 does not survive for long on objects:",Coronavirus disease (COVID-19) in Québec,"COVID-19 usually infects the nose, throat and lungs. In most cases, it is spread by:","All of these symptoms of stress, anxiety and depression are very normal in the context of a pandemic. Most people have the resources and mental strength to adapt to this type of situation. You should first rely on how you usually adapt to difficult situations. Here are a few other ways for you to minimize the repercussions of these reactions in your daily life.",Use medication intelligently
