_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question,answers,questions,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question_gold
2721531380,finalized,7,4/22/2020 00:09:50,"Should we stop workers from going to work to avoid infection spreading ?
Should people over 60 continue to work?
Can a 70-year-old continue working?
who can continue working?
who can continue working?
¿Which workers should stay at home?
older workers cannot work","A case-by-case evaluation must be carried out. Workers who do not provide essential services should stay home and, if possible, engage in teleworking. If this is impossible and the workers offer an essential services, they can continue to work if they are in good health and protective measures are adopted for them. The workers must apply such measures.
 ",Should an employee who is 70 years of age continue to work?,
2721531381,finalized,7,4/22/2020 14:36:22,"What should I do? I no longer have any income.
I have to stay home with my child because the school is closed.  How do I apply for assisstance?
I lost my job because of this pandemic, how will I provide for my family?
If I no longer have liquidity and I am a private person, where do I go?
How are we supposed to be able to get money to buy food if our work is suspended due to COVID-19?
What is (CERB) and how does it help the victims of COVID-19
How do I resolve if I do not have a fixed income?","On March 25, the federal government announced the Canada Emergency Response Benefit (CERB), which provides $2 000 per month for workers who are the victims of the COVID-19 pandemic.
 All Canadians who are unable to work because of COVID-19 are entitled to the benefit whether or not they are eligible for employment insurance, in particular those who have lost income because:
 •  of COVID-19, including those who still have a job but are no longer receiving income because of COVID-19-related work interruptions;
•  they are sick or in quarantine;
•  they must stay home to take care of a child or someone suffering from the virus.
To apply for the CERB, you must register on a new website that the federal government will set up in the week of April 6. The address of the website will be announced shortly.
 ",I no longer have any income. What must I do?,
2721531382,finalized,7,4/21/2020 11:53:53,"If I need social assistance, where can I go?
Will I have the right to request some type of social assistance?
Social assistance is enabled to request it?
How do I know if I am eligible for social assistance?
Can I be eligible for financial assistance?
Should you ask for social help to deal with this?
should i take social assistance immediately?","While you await a response from either of the federal programs, it is possible to apply for last-resort financial assistance.
 If you are ineligible for the T https://www.quebec.ca/en/family-and-support-for-individuals/financial-assistance/temporary-aid-for-workers-program/ (TAWP), you may be eligible for a https://www.quebec.ca/en/family-and-support-for-individuals/financial-assistance/social-assistance-social-solidarity/ .
 ",Can I request social assistance?,
2721531383,finalized,7,4/22/2020 14:36:22,"What measures should I take to avoid the virus as much as possible in my business?
What personal protective equipment should I give my employees in my pharmacy?
What are the preventive measures that I should take in my food business?
What are the preventive measures that have been taken to avoid contagion and where can I read them?
What are the preventive measures that should be taken to avoid contagion in business?
¿What measures has the Public Health Reference and Experience Center (INSPQ) implemented?
Will some food businesses remain closed throughout the emergency?","The Public health expertise and reference centre (INSPQ) has produced a series of documents outlining preventative measures to take against the spread of COVID-19 in https://www.inspq.qc.ca/covid-19/sante-au-travail , including the:
 •  https://www.inspq.qc.ca/publications/2952-transformation-alimentaire-covid19 
•  https://www.inspq.qc.ca/publications/2926-recommandations-marches-alimentation-commerces-essentiels-covid-19 
•  https://www.inspq.qc.ca/publications/2947-travailleurs-agricoles-covid19 
•  https://www.inspq.qc.ca/publications/2934-recommandations-peche-covid19 
•  https://www.inspq.qc.ca/publications/2931-livreurs-domicile-covid19 
•  https://www.inspq.qc.ca/publications/2959-industrie-abattoirs-covid19 
You can also consult the https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/guidance-documents/risk-informed-decision-making-workplaces-businesses-covid-19-pandemic.html document to learn more about how to protect staff and customers in a work environment.
 ",What are the preventive measures to take in my food business?,
2721531384,finalized,7,4/21/2020 11:57:01,"What steps should be followed if a food chain employee tests positive?
What recommendations must food establishments comply with?
What are the measures to take in the event that a food dispatcher employee carries the virus?
What attitude should I take if the person I serve is positive for covid-19?
What can food establishments do with those workers who test positive for coronavirus?
What measures can employees of food establishments take before COVID-19?
How do food establishments protect their employees and customers?","Read the https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/agriculture-pecheries-alimentation/publications-adm/Covid-19/GM_covid19_manipulateur_positif_MAPAQ_anglais.pdf?1585699613 document.
 Food establishments can comply with recommendations and adopt best practices to protect their staff and customers. To learn more, consult the https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/agriculture-pecheries-alimentation/publications-adm/Covid-19/FS_covid19_etablissements_alimentaires_MAPAQ_anglais.pdf?1585697999 .
 ",What to do if a food handler in a food establishment tests positive for COVID-19?,
2721531385,finalized,7,4/21/2020 20:57:40,"What Food Store Operators Can Do to Avoid Possible Covid Outbreaks 19?
data collection for a Covid-19 question answer method
Is food establishment operators wear protective gear would against contagion?
what prevetions can take the food system to minimize contagion of the virus?
How can the operators of food establishments to minimize the risks of contagion?
What are the measures a food establishment need to take to reduce the risk of transmitting COVID-19
What steps should food operators take?","So far, we have no evidence that COVID-19 can be transmitted through food. It is therefore unlikely that such a transmission will take place. Adherence to good food hygiene and safety practices and safe cooking generally minimizes the risk of transmission of any foodborne contamination and illness.
 Food establishment operators (restaurants, supermarkets, slaughterhouses, butchers, dairy plants, processing plants, etc.) play an important role in preventing foodborne illnesses. In the current context, they should follow public health recommendations and the following guidelines:
 •  Ensure that staff under their responsibility are aware of issues related to COVID19;
•  Rest assured that the staff respect the rigorous sanitary guidelines recommended by the public health authorities;
•  Ensure that food handlers are properly trained in food hygiene practices;
•  Ensure effective supervision of food handlers to enhance hygiene practices in the establishment;
•  Ensure that the appropriate facilities are available for hand washing;
•  Ensure that food handlers are aware that they must report any symptoms of respiratory illness before or during work;
•  Ensure that food handlers and other personnel are not ill;
•  Ensure that staff with symptoms remain at home until medical advice is received;
•  Enhance cleaning and sanitation procedures for items that are exposed to public handling (handles, crates, counters, menus, etc.). Special attention should be paid to fast food or self-service locations where utensils can be handled by several people;
•  The use of self-service buffets where people have to wait in line, close to each other and close to food and utensils, is an increased risk and should be avoided;
•  Provide for additional or alternative refrigerated or frozen storage capacities to meet the food demand, which is likely subject to change (decreased demand in the hotel, restaurant and institutional sectors, increased demand for food products at retail locations);
•  Prepare an action plan in the event of a labour shortage. Do not neglect cleaning and sanitation activities and processing methods that require qualifications. If necessary, prioritize activities that ensure the best means of food availability and abandon other activities.
The Public health expertise and reference centre (INSPQ) has produced a series of documents outlining preventative measures to take against the spread of https://www.inspq.qc.ca/covid-19/sante-au-travail , with some of those pertaining to the food industry.
 ",What can food establishment operators  do to minimize risks of contagion?,
2721531386,finalized,7,4/22/2020 11:54:39,"please tell me how often I should clean to keep the virus inactive
In food establishments, which cleaning and disinfection methods are effective against coronavirus?
In food establishments, which cleaning and disinfection methods are effective against coronavirus?
What are the most effective means of cleaning and disinfecting to deal with COVID-19?
What do I use to clean my restuarant to kill the virus?
In food establishments, which cleaning and disinfection methods are effective against coronavirus?
How should my store sanitize the shopping carts?","Common cleaning and sanitizing methods used in the food industry should be continued and their frequency of use should be increased where possible. Other pathogenic microorganisms, generally more resistant than coronavirus, should not be overlooked.
 Currently, 70% alcohol and sodium hypochlorite are known to be particularly effective against coronavirus.
 Confirm with your suppliers how effective their cleaning and sanitizing procedures and products are against coronavirus. In case of doubt, it is best to keep the procedures already in place and always ensure that they are correctly applied, in accordance with manufacturer instructions.
 For non-food surfaces that are particularly exposed to the public (handles, crates, counters, etc.), more frequent cleaning using a disinfection method known to be effective against coronavirus is recommended. Health Canada has published a list of disinfectant products that can be used to inactivate SARS-CoV-2 on hard surfaces.
 ",What cleaning and sanitizing methods are effective against coronavirus in food establishments?,
2721531387,finalized,7,4/21/2020 16:18:05,"Will the government be supplying PPE to the general public to get life back to normal?
What is more appropriate to use gloves or hand washing?
Is it better to wear gloves or constantly wash my hands?
then it is not necessary to go outside with gloves?
Should food handling workers wear gloves to prevent some form of contagion?
Are gloves a dependable method of maintaining safety regarding those who handle food?
Is the use of gloves necessary?","No, gloves are not required and provide a false sense of security.
 Frequent hand washing is more appropriate.
 ",Should I ask food handlers to wear gloves?,
2721531388,finalized,7,4/22/2020 03:51:47,"I work for a grocery store. How should I conduct myself to stay as safe as possible?
What precautions should I take if my dedication is to be a food handler?
I'm working in a market as food handler, what preventions may i have to take?
If I work in food service, is there anything I should do differently?
Can my hands contaminate food?
how to proceed in food preparation?
What precautions should be taken? when a person is handling food?","If they believe that they have symptoms of a respiratory illness, it is important that food handlers inform their employer, avoid preparing food for others, and follow public health recommendations.
 It is possible that food handlers who are infected may introduce the virus into the food they are in contact with through contaminated hands or by coughing or sneezing. However, this is unlikely to occur if people who come into contact with food in the food industry adhere to good personal hygiene practices that help reduce the risk of transmission of most foodborne illnesses. Such practices include:
 •  Frequent hand washing and good general hand hygiene;
•  Compliance with the good food hygiene and safety practices (see the  https://www.mapaq.gouv.qc.ca/fr/Publications/Guidemanipulateur5.pdf  );
•  Compliance with respiratory etiquette;
•  Avoid contact with anyone showing symptoms of respiratory illness, such as coughing and sneezing, to the extent possible;
•  Food handlers should wash their hands frequently (even if they have no symptoms of illness). Hand washing is required: •    before starting work,  
•    before handling cooked or ready-to-eat foods,  
•    after handling or preparing raw food,  
•    after handling waste,  
•    after performing cleaning and sanitizing tasks,  
•    after going to the toilet,  
•    after sneezing, coughing or blowing your nose,  
•    after eating, drinking or smoking,  
•    after handling money.  

","As a food handler, which precautions should I take?",
2721531389,finalized,7,4/21/2020 16:48:52,"not letting them go out to crowded places and with their correct protection measures
Is there a chance that my agricultural business will continue to operate with a farm sales charge?
My farm sale is considered an essential ?
Can my agricultural business operate a sales position that is related to the farm area?
will it be possible for my agricultural business to continue working
Is it possible that my agricultural production continues working?
Will I be able to continue working with my agricultural business in a farm sales position?","Agricultural businesses, including vegetable farms, are designated as essential businesses. Sales at the farm or in permanent public markets may continue, as long as hygiene and public health measures and instructions are followed.
 Sale of ornamental crops online commerce is permitted, including orders by website, by email or by telephone, for delivery to your home or to one of the businesses designated as priority.
 It is important that this is done in accordance with the directives of the public health.
 ",Is it possible for my agricultural business to continue operating a farm sales stand?,
2721531390,finalized,7,4/21/2020 20:29:05,"Are there special precautions for the preparation of takeout or delivery food?
Do we need to wear gloves and masks when we’re delivering take-out food?
What are the necessary precautions when buying canned food or food  delivery ?
If I want to limit the contamination, what guidelines should I follow?
Should food delivery workers wear masks and gloves?
What are the additional measures for home food preparation?
Can a food delivery service bring my food into my house?","Aside from using the enhanced good hygiene practices when preparing food (link to the question What can food establishment operators do?), additional precautions may be taken to limit the contamination of surfaces and contact with clients:
 •  Protect packaging (tins, bottles, containers, etc.) or distance packaging from handlers or clients;
•  Encourage phone and internet transactions and avoid using cash;
•  Delivery people should signal their arrival, then leave packages on doorsteps;
•  Clients should handle the packages, then wash their hands before eating.
Masks and gloves are not necessary measures to ensure the protection of delivery people, food handlers or clients. They are for patients who have symptoms or who are thought to be infected, and for the healthcare professionals who treat them.
 For more information on this subject, you can consult the document https://www.inspq.qc.ca/publications/2931-livreurs-domicile-covid19 from the Public health expertise and reference centre (INSPQ)
 ",Are there special precautions surrounding the preparation of take-out food or food for delivery?,
2721531391,finalized,7,4/21/2020 11:30:50,"what measures should be taken to maintain public health in a restaurant
Should I tell the customer to leave the supermarket if they have a cough or the flu?
¿How should I treat a client who has symptoms of COVID -19?
What should a customer do inside the supermarket?
what should you do with a customer that coughs and has symptons?
Can I ask a customer who is coughing in my store to leave?
If I think a customer has Corona symptoms, should I make them leave my establishment?","It is the responsibility of the owner of the establishment to take such measures as he/she deems necessary to ensure public health in his/her restaurant or grocery store.
 However, coughing does not mean that he/she is infected with the virus. We are relying on the civicmindedness and honesty of citizens to respect public health instructions in case of doubt or contamination.
 ","If a customer coughs and has symptoms, should I tell them to leave the grocery store?",
2721531392,finalized,7,4/22/2020 15:17:56,"I work in a supermarket.  How long should I stay home if I have had a high fever?
What are the safety rules for employees who work in the food industry?
What happens if a food handler has a fever?
What if one or more employees in a company have symptoms such as fever or cough?
¿Should the employee who works in the area of ​​food handling and symptoms of COVID-19 attend the job or is it a risk of spreading?
of course it should close, but at the first sign of infection.
Should a store close if it has a lot of infected people?","Food handlers who are sick or showing symptoms of respiratory illness (fever and cough) must inform their employer. They should stay at home until their symptoms subside and follow the public health guidelines available on the https://cdn-contenu.quebec.ca/cdn-contenu/sante/documents/Problemes_de_sante/19-210-30A_Guide-auto-soins_anglais.pdf?1584985885 .
 Food businesses are encouraged to work on their service continuity plan.
 ",Should an establishment be closed after a certain number or percentage of employees develop symptoms?,
2721531393,finalized,7,4/21/2020 20:45:21,"Supermarket have take-out order section can still qualify in my supermarket?
Are  take-out orders, and deliveries permitted from a small restaurant?
I own a supermarket or grocery store with capacity for more than 250 people per day. What I can do?
What is the limit that applies in your establishment?
I have a supermarket that can support more than 250 people per day, will I need to close it?
If my establishment can accommodate more than 250 per day, should I apply this limit?
What is the person limit, if i own a supermarket?","The 250-person limit does not apply to your establishment. So you have the option to take steps to apply this limit.
 The government of Québec is asking restaurant and café owners to close all their dining rooms.
 Take-out orders, deliveries and drive-in services remain permitted.
 ",I own a supermarket or grocery store that can accommodate more than 250 people per day. What should I do?,
2721531394,finalized,7,4/21/2020 13:04:16,"What are the necessary additional hygiene practices in food stores?
Can grocery stores remove shopping carts?
Why grocery stores have clean the carts?
stores must disinfect food contact surfaces and people?
Can users trust the disinfection of shopping carts?
stores that do not meet cleaning and sanitizing food will be penalized?
what are the precautions  we should take for safety?","Retailers are strongly encouraged to pay even greater attention to the application of best practices for cleaning and sanitizing food and non-food contact surfaces.
 Documentation on these practices can be found on the https://www.mapaq.gouv.qc.ca/fr/Restauration/Qualitedesaliments/securitealiments/nettoyageassainissement/Pages/nettoyageassainissement.aspx page.
 Consumers must rely on basic personal hygiene practices for their safety, which include thoroughly washing hands and used utensils before cooking and eating, thoroughly washing food before eating, as well as coughing or sneezing into their elbow. Therefore, there is no need for any denunciations.
 ",Do grocery stores have to clean the grocery carts?,
2721531395,finalized,7,4/22/2020 16:04:11,"Do I need to close my business, my store sells food items?
while there is risk of infection you must close
Should I close or consider expanding more offering?
I have a small mini market, should I stop working?
What is the hygiene standard for my business to remain open?
Can I continue working if I only sell food in bulk or should I close?
Bulk food service","No. However, you should enhance good hygiene practices:
 •  Add additional protections (containers, sneeze guards, nearby hand-washing stations, service by an employee);
•  Increase the frequency of cleaning and sanitizing in high traffic areas or on exposed surfaces.
",I only offer bulk food. Should I close?,
2721531396,finalized,7,4/21/2020 11:53:53,"Can you continue the production of maple syrup?
I own a sugar shack. Will I have to close my business during the pandemic situation?
Can I continue to make moose syrup and other associated products?
Do I have to close my establishment of a sugar shack due to the measures taken by the pandemic?
Does my establishment have to remain open or closed?
I need to close my store if I only sell sugar shack?
I am the owner of my premises, do I have to close my premises completely?","The current prohibition applies to providing food service or accepting visitors at your establishment.
 Maple syrup production and maple product manufacturing can therefore continue.
 We invite you to avoid activities associated with pouring maple syrup on snow.
 ",I own a sugar shack. Do I have to close my establishment completely?,
2721531397,finalized,7,4/21/2020 08:39:13,"Can hot water be used to wash my clothes?
Is there any fabric more safe to use when you need to wash items or all the types can be equally effective?
What product is recommended for washing personal cleaning objects, such as towels and work clothes?
With what products would it be advisable to wash articles made of fabric?
What is the best way to keep fabric items clean?
How can I sanitize items made of fabric?
Where can I find more information on disinfecting cloth items?
 ","In the food sector, items in fabric can be washed following manufacturer instructions. If possible, use hot water and dry the items thoroughly.
 If at all possible, clean and sanitize items made of fabric more frequently, as is the case for any other surface.
 For more information on this subject, consult the https://www.inspq.qc.ca/covid-19/nettoyage-surfaces document from Public health expertise and reference centre (INSPQ).
 ","What is recommended for washing items made of fabric (hand towels, table napkins, work jackets, etc.)?",
2721531398,finalized,7,4/21/2020 21:07:51,"Which public service has priority during quarantine?
Will parents who can no longer use educational childcare services during the emergency situation have to pay for these services?
Are horticultural producers considered essential services?
Is horticultural production considered an indispensable service or activity?
Should I cancel my trip?
Is the production of ornamental plants one of the necessary things in our time ?
How long is the current order regarding horticulture in effect?","The 2020-013 minister’s order of April 1, 2020 made changes to include horticultural production in the list of essential services and activities. By including the wording ""and horticultural"" along with the words ""vegetable production"", the government recognizes all production activities included in the horticultural sector.
 This includes ornamental production not necessarily intended for human consumption (greenhouse plants, nurseries, sod, Christmas trees).
 The https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/essential-services-commercial-activities-covid19/ is updated continuously and will remain in effect until May 4, 2020, subject to changes made by the government. Businesses are encouraged to refer to it regularly.
 Regarding public health, horticultural producers are encouraged to follow the directives of the National Public Health Institute of Québec (INSPQ) relating to agricultural businesses.
",Is production of ornamental plants recognized as an essential service?,
2721531399,finalized,7,4/21/2020 12:10:15,"Could these ornamental plant workers taking orders online, by email, or by some other remote method deliver their products in any way?
What public health measures do ornamental plant producers have for the delivery of their orders?
Can ornamental plant producers expand their sales capabilities either online, by email, or by some other remote method to deliver their products?
Can ornamental plant producers take orders online or some other remote method to deliver their products?
How will be the situation with the producers of ornamental plants?
Can ornamental plant producers deliver produced plants to homes or stores?
Can plant growers sell online?","Ornamental plant producers are permitted to deliver plants produced to homes or stores designated as essential, as long as public health directives are followed.
 Taking phone orders is considered equivalent to online shopping.
 ","Can ornamental plant producers who take orders online, by email or by another remote method deliver their products?",
2721531400,finalized,7,4/21/2020 05:55:24,"What is the full list of essential services and activities that can keep working ?
The garden centers are included in the services presented as essential?
Are garden centers included in essential services?
Garden centers included in essential services?
Are garden centers part of essential services?
Besides the garden centers, what other services can be attended?
The list of essential services and activities that it includes?","The list of essential services and activities includes horticultural production but excludes retail activities.
 As is the case for all businesses in Québec, garden centres may make sales online or by phone. Home delivery is permitted as long as public health directives are followed. However, in-store pick-up is not allowed.
 Garden centres may take orders online or by phone; however, to comply with public health directives, they cannot invite customers to their stores to pick up the products ordered.
 ",Are garden centres included in essential services?,
2721531401,finalized,7,4/21/2020 12:31:19,"yes
Can you make home deliveries from shops?
Is shopping from garden centres permitted if I plan to pick up my stuff from the store?
The delivery service is allowed?
Can online garden centers make deliveries?
The garden centers can make delivery?
How can garden centers fulfill their services if they cannot invite their clients directly to their stores?","As is the case for all businesses in Québec, garden centres may make sales online or by phone. Home delivery is permitted as long as public health directives are followed. However, in-store pick-up is not allowed.
 Garden centres may take orders online or by phone; however, to comply with public health directives, they cannot invite customers to their stores to pick up the products ordered.
 ",Can garden centres who accept online orders could offer home delivery or store pickup?,
2721531402,finalized,7,4/21/2020 03:37:29,"Are these supermarkets established outside of a shopping center and do they offer grocery or hardware services to sell ornamental plants?
Do supermarkets at the outside of the shopping center offer services for the sale of ornamental plants?
What are the current list of type of stores or shopping centres that can continue providing services without any problem?
Do supermarkets offer grocery services or hardware to sell ornamental plants?
Can grocery stores and hardware stores offer other products, apart from essential products for this emergency?
FOOD AND HARDWARE STORES ARE ON THE LIST OF ESSENTIAL STORES?
Can supermarkets and hardware stores remain open?","Yes, grocery and hardware stores are on the list of essential stores and can continue to offer this type of product in store, even though the intended purpose of designating these stores as essential during this crisis period is to prioritize fulfilment of the population’s essential needs.
 ",Are supermarkets established outside a shopping centre and offering grocery or hardware services allowed to sell ornamental plants?,
2721531403,finalized,7,4/21/2020 18:13:54,"How can plants be sold with the new public health directives?
how can we say selling on line will be safe ?
How can agricultural producers do to sell the merchandise they produce?
How can producers sell their products while adhering to public health directives?
How do producers sell plants while adhering to public health?
Serial an alternative to sell the inputs for the agricultural activity on the internet?
What are the public health recommendations that plant producers should take for their trade?","•  Selling online or by phone and delivering directly to customers.
•  Selling their products like inputs to other agricultural producers.
•  Selling to garden centres that offer online shopping.
•  Selling to supermarkets located outside of shopping centres offering grocery and hardware services and which are considered essential.
",How can producers sell their plants while adhering to public health directives?,
2721531404,finalized,7,4/21/2020 22:11:21,"Am I allowed to buy gardening products such as pots and seeds?
Am I able to buy plants online for delivery?
Can garden centres sell gardening products at this time?
Can i order horticultural products online?
Can gardeners sell other products?
What products can the gardening sector offer online and with personalized delivery service to meet the needs of people who request it during these times?
Can I sell my horticultural products online?","Yes, all horticultural products (pots, growing mediums, seeds, gardening tools, etc.) can be sold online and delivered to customers’ homes.
 ","If a garden centre does not produce its plants, but offers online shopping, can it sell other horticultural products?",
2721531405,finalized,7,4/21/2020 16:18:20,"What should I do if I cannot pay my employees due to COVIC-19?
appen
The situation of the covid has delayed my income I cannot pay my workers, where can I send them?
If the businessmen do not have cash to pay the payroll, what should they do?
what are the offers for the companies to pay their employees?
What help program should I attend? I can no longer pay my employees
What kind of documents do you request to access these Temporary Salary Subsidy?","The federal government is offering two front line programs, the Temporary Wage Subsidy for EmployersCanada and the Emergency Response Benefit (CERB). However, both programs cannot be used simultaneously.
 •  The Temporary Wage Subsidy for Employers is supporting companies that, in order to pay their employees, are experiencing losses of more than 30% of their revenues. It can be used for a period of three months as from March 15, 2020 and will be equal to 75% of the wages paid. For more information consult the  https://www.canada.ca/en/department-finance/economic-response-plan.html  page.
•  As for the CERB, it is a combination of the Emergency Care Benefit and the Emergency Support Benefit. Employees, contract workers and self-employed workers who involuntarily lost their income are eligible for taxable financial assistance of $2000/month, for a maximum period of 4 months. To learn more about the CERB, consult  https://www.canada.ca/en/department-finance/news/2020/03/introduces-canada-emergency-response-benefit-to-help-workers-and-businesses.html  news release.
Subsequently, the federal government’s https://www.canada.ca/en/services/benefits/ei.html offers two types of services: regular or sickness, depending on eligibility.
 ",I can no longer pay my employees because of the COVID-19 crisis. Which programs can I refer them to?,
2721531408,finalized,7,4/21/2020 15:06:24,"What measures are there apart from employment insurance for workers?
What should I do if my employees do not qualify for employment insurance? What would be my steps to follow?
How can I help my employees if they do not qualify for employment insurance
How can I help my employees to qualify for employment insurance?
What can I do for my employees if they do not qualify for employment insurance?
My workers are not eligible for employment insurance, what else can I do about it?
Where can employees in isolation go for help if they can't work?","On March 16, the provincial government announced the https://www.quebec.ca/famille-et-soutien-aux-personnes/aide-financiere/programme-aide-temporaire-aux-travailleurs/ , designed to meet the needs of workers who, because they are in isolation to counter the propagation of the COVID-19 virus, cannot earn all of their work income and are not eligible for another financial assistance program and who are not eligible for any financial assistance program.
 ","If my employees do not qualify for Employment Insurance, what else can I do for them?",
2721531409,finalized,7,4/21/2020 14:12:48,"I have a bio-food company and I have a problem, who should I contact?
So that my company is not in a deep crisis because of COVID-19, what measures will the government take?
What options can my company take to face economic difficulties at this time?
WHAT ARE THE MEASURES TO BE USED BY COMPANIES AGAINST THE FINANCIAL DIFFICULTIES DUE TO THE PANDEMIC?
What action can be taken or what measures should the company where I currently work take to face the financial difficulties it faces due to COVID-19?
What steps should I take to get my company out of financial difficulty?
What are the guidelines i should follow as business owner to cope with the coming financial difficulties?","If you are a company or a stakeholder in the bio-food sector and you are faced with specific issues jeopardizing your activities, you are invited to contact the https://www.mapaq.gouv.qc.ca/fr/Pages/NousJoindre.aspx of the ministère de l'Agriculture, des Pêcheries et de l'Alimentation.
 •  Lending banks are available to study your file and find a customized solution for your situation. It is important that you contact them before you reach a critical tipping point.
•  https://www.mapaq.gouv.qc.ca/fr/Peche/md/Programmes/Pages/Appuifinancierauxentreprisesdepeche.aspx  is a measure that enables fishing enterprises to pay the interest on their loans and to be granted a moratorium on repayment of capital on maritime loans, up to a certain maximum. It also provides for payment of marine insurance premiums.
•  La Financière agricole du Québec (FADQ) is already offering a six-month moratorium on its loan repayments. For more information, please read the following press release:  http://www.fil-information.gouv.qc.ca/Pages/Article.aspx?aiguillage=ajd&lang=fr&idArticle=2803211394  .
•  With respect to its program requirements, the FADQ is adapting to the current situation in different sectors. Regarding the specific situation of producers, they are being treated on a case-by-case basis by the service centres. Depending on their liquidity requirements, companies can communicate with their service centre for help, to come to an arrangement, and to implement a solution adapted to their situation. For example, financing could be provided to replenish working capital.
•  For producers insured by the FADQ programs, maintaining activities will allow them to proceed to regular final ASRA (Farm Income Stabilization Insurance) payout for the livestock sector and to the second advance for grain and canola.
•  Furthermore, AgriInvest and Agri-Québec program accounts allow participating producers to benefit from short-term liquidity with no withdrawal condition. The AgriStability program provides the possibility of provisional payment, allowing producers in difficulty to obtain part of the year's calculated payment in advance.
•  The government has announced the  https://www.investquebec.com/quebec/fr/produits-financiers/toutes-nos-solutions/programme-daction-concertee-temporaire-pour-les-entreprises-pacte.html  and a three-month moratorium on loans contracted through the Fonds locaux d’investissements. PACTE can help businesses with supply problems (raw material or goods and services) or those for which the delivery of product (goods and services) or merchandise is impossible or significantly reduced. A minimum of $50,000 is granted as either a loan guarantee or a loan. 
 Consult the  http://www.fil-information.gouv.qc.ca/Pages/Article.aspx?aiguillage=diffuseurs&listeDiff=400&type=1&idArticle=2803194638  news release and the  https://www.investquebec.com/quebec/fr/produits-financiers/toutes-nos-solutions/FAQ-PACTE.html  .
•  The Government of Canada has increased the lending capacity of Farm Credit Canada (FCC) by more than $5 billion for producers’ and food processors’ liquidity needs. Contact it for further information:  https://www.fcc-fac.ca/fr.html  .
•  https://www.canada.ca/fr/services/entreprises/maintenirfairecroitreameliorerentreprise/ressourcespourlesentreprisescanadiennes.html 
•  The Government of Canada is offering SMEs, through the Small and Mediumsized Enterprise Loan and Guarantee Program and the BDC’s Co-Lending Program, the possibility of maintaining a sufficient volume of liquid assets. These programs are being offered by  https://www.edc.ca/en/campaign/coronavirus-covid-19.html  and the  https://www.bdc.ca/en/pages/special-support.aspx?specialinitiative=covid19  , respectively. Additionally, these two organizations have relaxed the conditions for offering their financial services.
",Which measures are available for my business to cope with the financial difficulties it faces?,
2721531410,finalized,7,4/22/2020 15:58:08,"Can I delay my APP payments?
What deadline does the federal government give you regarding loan repayments?
Is there a way to request a refund of my subscription to the advance payment program (APP)?
Will people be able to refund the advance of the payment program? until the stipulated date? Is this possible?
Is it possible to delay this payment? I need to refund my advance Payment Advance Program
My mortgage will continue to be collected even if I cannot work or how long do I have to pay it?
Is it possible to delay a payment? I need to repay my Advance Payment Program (APP) advance by April 30.","The federal government is offering a six-month delay for repaying the loan.
 Moreover, you may apply for an exemption of the interest on an additional $100,000 for 2020-2021 provided that your total APP advances do not exceed the $1 million ceiling.
 ",I need to repay my Advance Payment Program (APP) advance before April 30th. Is it possible to delay this payment?,
2721531411,finalized,7,4/21/2020 18:26:48,"What are the official information about the government to help the people with financial assistance during the health emergency last?
Will financial assistance continue during the period?
Will the service of financial assistance to businesses be available during the health emergency?
What will happen to the financial assistance given by the government?
Will financial assistance last for the duration of the quarantine?
Will companies be able to place their offers?
Does the government continue to issue financial assistance?","Financial assistance to businesses, granted under the programs administered by the ministère de l'Agriculture, des Pêcheries et de l'Alimentation, is maintained as are essential services.
 ","During this period, will the government continue issuing approved financial assistance?",
2721531412,finalized,7,4/21/2020 06:07:05,"Can restaurants work normally?
Can restaurants remain open?
Maybe restaurants stay available?
why restaurants remain open during the pandemy?
Can restaurants continue to operate?
Can food outlets remain open?
Does this measure cover all kinds of restaurants?","The Gouvernement du Québec has asked the owners of restaurants to close their dining rooms. Takeout orders, deliveries and drive-through services continue to be permitted.
 ",Can restaurants remain open?,
2721531413,finalized,7,4/21/2020 15:29:53,"yes
Pharmacies and supermarkets will have a restriction on the hours?
Has the Québec government announced closings of public spaces in relation to grocery stores and pharmacies?
The measures taken by the Quebec government to close public places, also includes food and drug supply stores?
Have there been any closings of public spaces that the Quebec government has announced to markets, pharmacies, and grocery stores?
Québec refers to closure, including markets and pharmacy?
Do the closings of public spaces announced by the government refer to supermarkets and pharmacies?","No. Grocery stores remain fully open from Monday to Saturday. However, it should be noted that on all Sundays in April, the only activities authorized in grocery stores are online and telephone orders and home delivery.
 Drugstores remain open seven days a week.
 For additional information, please consult https://www.economie.gouv.qc.ca/bibliotheques/conformite/loi-sur-les-heures-et-les-jours-dadmission-dans-les-etablissements-commerciaux/ (french only).
 You can consult the list of activities and services that can remain open in the https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/essential-services-commercial-activities-covid19/ section.
 It should be noted that all businesses can always engage in teleworking and e-commerce.
 ",Do the closings of public spaces that the Québec government has announced concern grocery stores and drugstores?,
