_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question,answers,questions,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question_gold
2721531388,4/22/2020 03:02:34,5572817815,4/22/2020 02:38:11,false,feca,1.0,45443051,USA,NJ,Clifton,104.131.75.86,how to proceed in food preparation?,"If they believe that they have symptoms of a respiratory illness, it is important that food handlers inform their employer, avoid preparing food for others, and follow public health recommendations.
 It is possible that food handlers who are infected may introduce the virus into the food they are in contact with through contaminated hands or by coughing or sneezing. However, this is unlikely to occur if people who come into contact with food in the food industry adhere to good personal hygiene practices that help reduce the risk of transmission of most foodborne illnesses. Such practices include:
 •  Frequent hand washing and good general hand hygiene;
•  Compliance with the good food hygiene and safety practices (see the  https://www.mapaq.gouv.qc.ca/fr/Publications/Guidemanipulateur5.pdf  );
•  Compliance with respiratory etiquette;
•  Avoid contact with anyone showing symptoms of respiratory illness, such as coughing and sneezing, to the extent possible;
•  Food handlers should wash their hands frequently (even if they have no symptoms of illness). Hand washing is required: •    before starting work,  
•    before handling cooked or ready-to-eat foods,  
•    after handling or preparing raw food,  
•    after handling waste,  
•    after performing cleaning and sanitizing tasks,  
•    after going to the toilet,  
•    after sneezing, coughing or blowing your nose,  
•    after eating, drinking or smoking,  
•    after handling money.  

","As a food handler, which precautions should I take?",
2721531388,4/22/2020 03:51:47,5572865303,4/22/2020 03:42:56,false,feca,1.0,45598746,USA,FL,Miami,173.44.48.25,What precautions should be taken? when a person is handling food?,"If they believe that they have symptoms of a respiratory illness, it is important that food handlers inform their employer, avoid preparing food for others, and follow public health recommendations.
 It is possible that food handlers who are infected may introduce the virus into the food they are in contact with through contaminated hands or by coughing or sneezing. However, this is unlikely to occur if people who come into contact with food in the food industry adhere to good personal hygiene practices that help reduce the risk of transmission of most foodborne illnesses. Such practices include:
 •  Frequent hand washing and good general hand hygiene;
•  Compliance with the good food hygiene and safety practices (see the  https://www.mapaq.gouv.qc.ca/fr/Publications/Guidemanipulateur5.pdf  );
•  Compliance with respiratory etiquette;
•  Avoid contact with anyone showing symptoms of respiratory illness, such as coughing and sneezing, to the extent possible;
•  Food handlers should wash their hands frequently (even if they have no symptoms of illness). Hand washing is required: •    before starting work,  
•    before handling cooked or ready-to-eat foods,  
•    after handling or preparing raw food,  
•    after handling waste,  
•    after performing cleaning and sanitizing tasks,  
•    after going to the toilet,  
•    after sneezing, coughing or blowing your nose,  
•    after eating, drinking or smoking,  
•    after handling money.  

","As a food handler, which precautions should I take?",
2721531389,4/21/2020 15:58:04,5572014378,4/21/2020 15:55:58,false,feca,1.0,45438182,USA,NY,New York,107.170.186.79,not letting them go out to crowded places and with their correct protection measures,"Agricultural businesses, including vegetable farms, are designated as essential businesses. Sales at the farm or in permanent public markets may continue, as long as hygiene and public health measures and instructions are followed.
 Sale of ornamental crops online commerce is permitted, including orders by website, by email or by telephone, for delivery to your home or to one of the businesses designated as priority.
 It is important that this is done in accordance with the directives of the public health.
 ",Is it possible for my agricultural business to continue operating a farm sales stand?,
2721531389,4/21/2020 15:59:41,5572015819,4/21/2020 15:51:59,false,clixsense,1.0,45597881,USA,NJ,Clifton,104.131.66.8,Is there a chance that my agricultural business will continue to operate with a farm sales charge?,"Agricultural businesses, including vegetable farms, are designated as essential businesses. Sales at the farm or in permanent public markets may continue, as long as hygiene and public health measures and instructions are followed.
 Sale of ornamental crops online commerce is permitted, including orders by website, by email or by telephone, for delivery to your home or to one of the businesses designated as priority.
 It is important that this is done in accordance with the directives of the public health.
 ",Is it possible for my agricultural business to continue operating a farm sales stand?,
2721531389,4/21/2020 16:11:39,5572029850,4/21/2020 15:52:58,false,feca,1.0,45597616,USA,NJ,Clifton,104.236.195.72,My farm sale is considered an essential ?,"Agricultural businesses, including vegetable farms, are designated as essential businesses. Sales at the farm or in permanent public markets may continue, as long as hygiene and public health measures and instructions are followed.
 Sale of ornamental crops online commerce is permitted, including orders by website, by email or by telephone, for delivery to your home or to one of the businesses designated as priority.
 It is important that this is done in accordance with the directives of the public health.
 ",Is it possible for my agricultural business to continue operating a farm sales stand?,
2721531389,4/21/2020 16:18:58,5572036226,4/21/2020 16:10:05,false,clixsense,1.0,45387304,USA,NY,New York,107.170.186.79,Can my agricultural business operate a sales position that is related to the farm area?,"Agricultural businesses, including vegetable farms, are designated as essential businesses. Sales at the farm or in permanent public markets may continue, as long as hygiene and public health measures and instructions are followed.
 Sale of ornamental crops online commerce is permitted, including orders by website, by email or by telephone, for delivery to your home or to one of the businesses designated as priority.
 It is important that this is done in accordance with the directives of the public health.
 ",Is it possible for my agricultural business to continue operating a farm sales stand?,
2721531389,4/21/2020 16:23:30,5572040097,4/21/2020 16:09:45,false,feca,1.0,45552331,USA,NJ,Clifton,104.236.55.136,will it be possible for my agricultural business to continue working,"Agricultural businesses, including vegetable farms, are designated as essential businesses. Sales at the farm or in permanent public markets may continue, as long as hygiene and public health measures and instructions are followed.
 Sale of ornamental crops online commerce is permitted, including orders by website, by email or by telephone, for delivery to your home or to one of the businesses designated as priority.
 It is important that this is done in accordance with the directives of the public health.
 ",Is it possible for my agricultural business to continue operating a farm sales stand?,
2721531389,4/21/2020 16:38:43,5572051623,4/21/2020 16:23:57,false,feca,1.0,45601073,USA,NY,New York,107.170.127.117,Is it possible that my agricultural production continues working?,"Agricultural businesses, including vegetable farms, are designated as essential businesses. Sales at the farm or in permanent public markets may continue, as long as hygiene and public health measures and instructions are followed.
 Sale of ornamental crops online commerce is permitted, including orders by website, by email or by telephone, for delivery to your home or to one of the businesses designated as priority.
 It is important that this is done in accordance with the directives of the public health.
 ",Is it possible for my agricultural business to continue operating a farm sales stand?,
2721531389,4/21/2020 16:48:52,5572058072,4/21/2020 16:43:41,false,feca,1.0,45596901,USA,AZ,Phoenix,23.81.49.77,Will I be able to continue working with my agricultural business in a farm sales position?,"Agricultural businesses, including vegetable farms, are designated as essential businesses. Sales at the farm or in permanent public markets may continue, as long as hygiene and public health measures and instructions are followed.
 Sale of ornamental crops online commerce is permitted, including orders by website, by email or by telephone, for delivery to your home or to one of the businesses designated as priority.
 It is important that this is done in accordance with the directives of the public health.
 ",Is it possible for my agricultural business to continue operating a farm sales stand?,
2721531390,4/21/2020 19:09:03,5572197423,4/21/2020 19:04:40,false,feca,1.0,45742270,USA,NJ,Clifton,104.131.92.125,Are there special precautions for the preparation of takeout or delivery food?,"Aside from using the enhanced good hygiene practices when preparing food (link to the question What can food establishment operators do?), additional precautions may be taken to limit the contamination of surfaces and contact with clients:
 •  Protect packaging (tins, bottles, containers, etc.) or distance packaging from handlers or clients;
•  Encourage phone and internet transactions and avoid using cash;
•  Delivery people should signal their arrival, then leave packages on doorsteps;
•  Clients should handle the packages, then wash their hands before eating.
Masks and gloves are not necessary measures to ensure the protection of delivery people, food handlers or clients. They are for patients who have symptoms or who are thought to be infected, and for the healthcare professionals who treat them.
 For more information on this subject, you can consult the document https://www.inspq.qc.ca/publications/2931-livreurs-domicile-covid19 from the Public health expertise and reference centre (INSPQ)
 ",Are there special precautions surrounding the preparation of take-out food or food for delivery?,
2721531390,4/21/2020 19:29:43,5572222185,4/21/2020 19:24:32,false,instagc,1.0,20312760,GBR,N1,Newcastle Under Lyme,92.15.0.56,Do we need to wear gloves and masks when we’re delivering take-out food?,"Aside from using the enhanced good hygiene practices when preparing food (link to the question What can food establishment operators do?), additional precautions may be taken to limit the contamination of surfaces and contact with clients:
 •  Protect packaging (tins, bottles, containers, etc.) or distance packaging from handlers or clients;
•  Encourage phone and internet transactions and avoid using cash;
•  Delivery people should signal their arrival, then leave packages on doorsteps;
•  Clients should handle the packages, then wash their hands before eating.
Masks and gloves are not necessary measures to ensure the protection of delivery people, food handlers or clients. They are for patients who have symptoms or who are thought to be infected, and for the healthcare professionals who treat them.
 For more information on this subject, you can consult the document https://www.inspq.qc.ca/publications/2931-livreurs-domicile-covid19 from the Public health expertise and reference centre (INSPQ)
 ",Are there special precautions surrounding the preparation of take-out food or food for delivery?,
2721531390,4/21/2020 19:37:50,5572230794,4/21/2020 19:28:05,false,feca,1.0,45641995,USA,NY,New York,212.103.48.140,What are the necessary precautions when buying canned food or food  delivery ?,"Aside from using the enhanced good hygiene practices when preparing food (link to the question What can food establishment operators do?), additional precautions may be taken to limit the contamination of surfaces and contact with clients:
 •  Protect packaging (tins, bottles, containers, etc.) or distance packaging from handlers or clients;
•  Encourage phone and internet transactions and avoid using cash;
•  Delivery people should signal their arrival, then leave packages on doorsteps;
•  Clients should handle the packages, then wash their hands before eating.
Masks and gloves are not necessary measures to ensure the protection of delivery people, food handlers or clients. They are for patients who have symptoms or who are thought to be infected, and for the healthcare professionals who treat them.
 For more information on this subject, you can consult the document https://www.inspq.qc.ca/publications/2931-livreurs-domicile-covid19 from the Public health expertise and reference centre (INSPQ)
 ",Are there special precautions surrounding the preparation of take-out food or food for delivery?,
2721531390,4/21/2020 19:42:15,5572235159,4/21/2020 19:29:54,false,feca,1.0,45598716,USA,TX,Dallas,198.96.95.171,"If I want to limit the contamination, what guidelines should I follow?","Aside from using the enhanced good hygiene practices when preparing food (link to the question What can food establishment operators do?), additional precautions may be taken to limit the contamination of surfaces and contact with clients:
 •  Protect packaging (tins, bottles, containers, etc.) or distance packaging from handlers or clients;
•  Encourage phone and internet transactions and avoid using cash;
•  Delivery people should signal their arrival, then leave packages on doorsteps;
•  Clients should handle the packages, then wash their hands before eating.
Masks and gloves are not necessary measures to ensure the protection of delivery people, food handlers or clients. They are for patients who have symptoms or who are thought to be infected, and for the healthcare professionals who treat them.
 For more information on this subject, you can consult the document https://www.inspq.qc.ca/publications/2931-livreurs-domicile-covid19 from the Public health expertise and reference centre (INSPQ)
 ",Are there special precautions surrounding the preparation of take-out food or food for delivery?,
2721531390,4/21/2020 20:20:18,5572284742,4/21/2020 20:14:27,false,prodege,1.0,25358609,USA,AZ,Phoenix,99.203.40.225,Should food delivery workers wear masks and gloves?,"Aside from using the enhanced good hygiene practices when preparing food (link to the question What can food establishment operators do?), additional precautions may be taken to limit the contamination of surfaces and contact with clients:
 •  Protect packaging (tins, bottles, containers, etc.) or distance packaging from handlers or clients;
•  Encourage phone and internet transactions and avoid using cash;
•  Delivery people should signal their arrival, then leave packages on doorsteps;
•  Clients should handle the packages, then wash their hands before eating.
Masks and gloves are not necessary measures to ensure the protection of delivery people, food handlers or clients. They are for patients who have symptoms or who are thought to be infected, and for the healthcare professionals who treat them.
 For more information on this subject, you can consult the document https://www.inspq.qc.ca/publications/2931-livreurs-domicile-covid19 from the Public health expertise and reference centre (INSPQ)
 ",Are there special precautions surrounding the preparation of take-out food or food for delivery?,
2721531390,4/21/2020 20:28:52,5572299324,4/21/2020 20:20:27,false,feca,1.0,45597606,USA,NY,New York,107.170.127.117,What are the additional measures for home food preparation?,"Aside from using the enhanced good hygiene practices when preparing food (link to the question What can food establishment operators do?), additional precautions may be taken to limit the contamination of surfaces and contact with clients:
 •  Protect packaging (tins, bottles, containers, etc.) or distance packaging from handlers or clients;
•  Encourage phone and internet transactions and avoid using cash;
•  Delivery people should signal their arrival, then leave packages on doorsteps;
•  Clients should handle the packages, then wash their hands before eating.
Masks and gloves are not necessary measures to ensure the protection of delivery people, food handlers or clients. They are for patients who have symptoms or who are thought to be infected, and for the healthcare professionals who treat them.
 For more information on this subject, you can consult the document https://www.inspq.qc.ca/publications/2931-livreurs-domicile-covid19 from the Public health expertise and reference centre (INSPQ)
 ",Are there special precautions surrounding the preparation of take-out food or food for delivery?,
2721531390,4/21/2020 20:29:05,5572299558,4/21/2020 20:12:07,false,prodege,1.0,24552736,USA,SC,Duncan,66.169.1.47,Can a food delivery service bring my food into my house?,"Aside from using the enhanced good hygiene practices when preparing food (link to the question What can food establishment operators do?), additional precautions may be taken to limit the contamination of surfaces and contact with clients:
 •  Protect packaging (tins, bottles, containers, etc.) or distance packaging from handlers or clients;
•  Encourage phone and internet transactions and avoid using cash;
•  Delivery people should signal their arrival, then leave packages on doorsteps;
•  Clients should handle the packages, then wash their hands before eating.
Masks and gloves are not necessary measures to ensure the protection of delivery people, food handlers or clients. They are for patients who have symptoms or who are thought to be infected, and for the healthcare professionals who treat them.
 For more information on this subject, you can consult the document https://www.inspq.qc.ca/publications/2931-livreurs-domicile-covid19 from the Public health expertise and reference centre (INSPQ)
 ",Are there special precautions surrounding the preparation of take-out food or food for delivery?,
2721531391,4/21/2020 02:34:40,5570910583,4/21/2020 02:29:59,false,feca,1.0,45632252,USA,GA,Atlanta,107.150.30.149,what measures should be taken to maintain public health in a restaurant,"It is the responsibility of the owner of the establishment to take such measures as he/she deems necessary to ensure public health in his/her restaurant or grocery store.
 However, coughing does not mean that he/she is infected with the virus. We are relying on the civicmindedness and honesty of citizens to respect public health instructions in case of doubt or contamination.
 ","If a customer coughs and has symptoms, should I tell them to leave the grocery store?",
2721531391,4/21/2020 02:50:25,5570925215,4/21/2020 02:45:59,false,feca,1.0,45662701,USA,AZ,Phoenix,23.81.49.77,Should I tell the customer to leave the supermarket if they have a cough or the flu?,"It is the responsibility of the owner of the establishment to take such measures as he/she deems necessary to ensure public health in his/her restaurant or grocery store.
 However, coughing does not mean that he/she is infected with the virus. We are relying on the civicmindedness and honesty of citizens to respect public health instructions in case of doubt or contamination.
 ","If a customer coughs and has symptoms, should I tell them to leave the grocery store?",
2721531391,4/21/2020 03:04:56,5570947652,4/21/2020 02:51:10,false,feca,1.0,45443996,USA,NJ,Clifton,104.236.53.155,¿How should I treat a client who has symptoms of COVID -19?,"It is the responsibility of the owner of the establishment to take such measures as he/she deems necessary to ensure public health in his/her restaurant or grocery store.
 However, coughing does not mean that he/she is infected with the virus. We are relying on the civicmindedness and honesty of citizens to respect public health instructions in case of doubt or contamination.
 ","If a customer coughs and has symptoms, should I tell them to leave the grocery store?",
2721531391,4/21/2020 03:56:35,5571016842,4/21/2020 03:38:35,false,feca,1.0,45198712,USA,NY,New York,107.170.127.117,What should a customer do inside the supermarket?,"It is the responsibility of the owner of the establishment to take such measures as he/she deems necessary to ensure public health in his/her restaurant or grocery store.
 However, coughing does not mean that he/she is infected with the virus. We are relying on the civicmindedness and honesty of citizens to respect public health instructions in case of doubt or contamination.
 ","If a customer coughs and has symptoms, should I tell them to leave the grocery store?",
2721531391,4/21/2020 05:20:15,5571101349,4/21/2020 05:16:56,false,clixsense,1.0,45498012,USA,VA,Manassas,23.105.1.75,what should you do with a customer that coughs and has symptons?,"It is the responsibility of the owner of the establishment to take such measures as he/she deems necessary to ensure public health in his/her restaurant or grocery store.
 However, coughing does not mean that he/she is infected with the virus. We are relying on the civicmindedness and honesty of citizens to respect public health instructions in case of doubt or contamination.
 ","If a customer coughs and has symptoms, should I tell them to leave the grocery store?",
2721531391,4/21/2020 07:06:59,5571292809,4/21/2020 06:54:11,false,instagc,1.0,34854490,USA,CA,West Covina,172.115.192.166,Can I ask a customer who is coughing in my store to leave?,"It is the responsibility of the owner of the establishment to take such measures as he/she deems necessary to ensure public health in his/her restaurant or grocery store.
 However, coughing does not mean that he/she is infected with the virus. We are relying on the civicmindedness and honesty of citizens to respect public health instructions in case of doubt or contamination.
 ","If a customer coughs and has symptoms, should I tell them to leave the grocery store?",
2721531391,4/21/2020 11:30:50,5571716715,4/21/2020 11:25:42,false,clixsense,1.0,44337444,GBR,G8,Huddersfield,86.25.55.236,"If I think a customer has Corona symptoms, should I make them leave my establishment?","It is the responsibility of the owner of the establishment to take such measures as he/she deems necessary to ensure public health in his/her restaurant or grocery store.
 However, coughing does not mean that he/she is infected with the virus. We are relying on the civicmindedness and honesty of citizens to respect public health instructions in case of doubt or contamination.
 ","If a customer coughs and has symptoms, should I tell them to leave the grocery store?",
2721531392,4/22/2020 11:54:39,5573298532,4/22/2020 11:46:33,false,prodege,1.0,1856261,USA,FL,Palm City,66.176.132.115,I work in a supermarket.  How long should I stay home if I have had a high fever?,"Food handlers who are sick or showing symptoms of respiratory illness (fever and cough) must inform their employer. They should stay at home until their symptoms subside and follow the public health guidelines available on the https://cdn-contenu.quebec.ca/cdn-contenu/sante/documents/Problemes_de_sante/19-210-30A_Guide-auto-soins_anglais.pdf?1584985885 .
 Food businesses are encouraged to work on their service continuity plan.
 ",Should an establishment be closed after a certain number or percentage of employees develop symptoms?,
2721531392,4/22/2020 12:02:56,5573305383,4/22/2020 11:56:39,false,clixsense,1.0,6340330,USA,NY,Canajoharie,74.70.215.155,What are the safety rules for employees who work in the food industry?,"Food handlers who are sick or showing symptoms of respiratory illness (fever and cough) must inform their employer. They should stay at home until their symptoms subside and follow the public health guidelines available on the https://cdn-contenu.quebec.ca/cdn-contenu/sante/documents/Problemes_de_sante/19-210-30A_Guide-auto-soins_anglais.pdf?1584985885 .
 Food businesses are encouraged to work on their service continuity plan.
 ",Should an establishment be closed after a certain number or percentage of employees develop symptoms?,
2721531392,4/22/2020 12:04:38,5573306781,4/22/2020 11:54:27,false,feca,1.0,45198712,USA,NJ,Clifton,104.236.74.212,What happens if a food handler has a fever?,"Food handlers who are sick or showing symptoms of respiratory illness (fever and cough) must inform their employer. They should stay at home until their symptoms subside and follow the public health guidelines available on the https://cdn-contenu.quebec.ca/cdn-contenu/sante/documents/Problemes_de_sante/19-210-30A_Guide-auto-soins_anglais.pdf?1584985885 .
 Food businesses are encouraged to work on their service continuity plan.
 ",Should an establishment be closed after a certain number or percentage of employees develop symptoms?,
2721531392,4/22/2020 12:14:53,5573314461,4/22/2020 11:50:51,false,feca,1.0,45448183,USA,VA,Reston,162.210.192.157,What if one or more employees in a company have symptoms such as fever or cough?,"Food handlers who are sick or showing symptoms of respiratory illness (fever and cough) must inform their employer. They should stay at home until their symptoms subside and follow the public health guidelines available on the https://cdn-contenu.quebec.ca/cdn-contenu/sante/documents/Problemes_de_sante/19-210-30A_Guide-auto-soins_anglais.pdf?1584985885 .
 Food businesses are encouraged to work on their service continuity plan.
 ",Should an establishment be closed after a certain number or percentage of employees develop symptoms?,
2721531392,4/22/2020 12:47:55,5573338831,4/22/2020 12:34:58,false,feca,1.0,45598427,USA,NY,New York,107.170.145.187,¿Should the employee who works in the area of ​​food handling and symptoms of COVID-19 attend the job or is it a risk of spreading?,"Food handlers who are sick or showing symptoms of respiratory illness (fever and cough) must inform their employer. They should stay at home until their symptoms subside and follow the public health guidelines available on the https://cdn-contenu.quebec.ca/cdn-contenu/sante/documents/Problemes_de_sante/19-210-30A_Guide-auto-soins_anglais.pdf?1584985885 .
 Food businesses are encouraged to work on their service continuity plan.
 ",Should an establishment be closed after a certain number or percentage of employees develop symptoms?,
2721531392,4/22/2020 12:57:06,5573346444,4/22/2020 12:47:35,false,feca,1.0,45599934,USA,VA,Manassas,23.105.3.172,"of course it should close, but at the first sign of infection.","Food handlers who are sick or showing symptoms of respiratory illness (fever and cough) must inform their employer. They should stay at home until their symptoms subside and follow the public health guidelines available on the https://cdn-contenu.quebec.ca/cdn-contenu/sante/documents/Problemes_de_sante/19-210-30A_Guide-auto-soins_anglais.pdf?1584985885 .
 Food businesses are encouraged to work on their service continuity plan.
 ",Should an establishment be closed after a certain number or percentage of employees develop symptoms?,
2721531392,4/22/2020 15:17:56,5573463590,4/22/2020 15:12:51,false,feca,1.0,45663127,USA,VA,Manassas,23.105.0.118,Should a store close if it has a lot of infected people?,"Food handlers who are sick or showing symptoms of respiratory illness (fever and cough) must inform their employer. They should stay at home until their symptoms subside and follow the public health guidelines available on the https://cdn-contenu.quebec.ca/cdn-contenu/sante/documents/Problemes_de_sante/19-210-30A_Guide-auto-soins_anglais.pdf?1584985885 .
 Food businesses are encouraged to work on their service continuity plan.
 ",Should an establishment be closed after a certain number or percentage of employees develop symptoms?,
2721531393,4/21/2020 18:40:51,5572164026,4/21/2020 18:35:14,false,prodege,1.0,2058722,CAN,ON,Stouffville,99.244.34.239,Supermarket have take-out order section can still qualify in my supermarket?,"The 250-person limit does not apply to your establishment. So you have the option to take steps to apply this limit.
 The government of Québec is asking restaurant and café owners to close all their dining rooms.
 Take-out orders, deliveries and drive-in services remain permitted.
 ",I own a supermarket or grocery store that can accommodate more than 250 people per day. What should I do?,
2721531393,4/21/2020 19:06:44,5572194101,4/21/2020 18:58:41,false,instagc,1.0,14723284,USA,NY,New York,173.52.74.124,"Are  take-out orders, and deliveries permitted from a small restaurant?","The 250-person limit does not apply to your establishment. So you have the option to take steps to apply this limit.
 The government of Québec is asking restaurant and café owners to close all their dining rooms.
 Take-out orders, deliveries and drive-in services remain permitted.
 ",I own a supermarket or grocery store that can accommodate more than 250 people per day. What should I do?,
2721531393,4/21/2020 19:09:03,5572197422,4/21/2020 19:04:40,false,feca,1.0,45742270,USA,NJ,Clifton,104.131.92.125,I own a supermarket or grocery store with capacity for more than 250 people per day. What I can do?,"The 250-person limit does not apply to your establishment. So you have the option to take steps to apply this limit.
 The government of Québec is asking restaurant and café owners to close all their dining rooms.
 Take-out orders, deliveries and drive-in services remain permitted.
 ",I own a supermarket or grocery store that can accommodate more than 250 people per day. What should I do?,
2721531393,4/21/2020 19:30:46,5572223544,4/21/2020 19:22:21,false,clixsense,1.0,45747782,USA,NJ,Clifton,104.236.195.72,What is the limit that applies in your establishment?,"The 250-person limit does not apply to your establishment. So you have the option to take steps to apply this limit.
 The government of Québec is asking restaurant and café owners to close all their dining rooms.
 Take-out orders, deliveries and drive-in services remain permitted.
 ",I own a supermarket or grocery store that can accommodate more than 250 people per day. What should I do?,
2721531393,4/21/2020 20:39:05,5572309477,4/21/2020 20:32:16,false,feca,1.0,45598475,USA,TX,Plano,208.84.155.231,"I have a supermarket that can support more than 250 people per day, will I need to close it?","The 250-person limit does not apply to your establishment. So you have the option to take steps to apply this limit.
 The government of Québec is asking restaurant and café owners to close all their dining rooms.
 Take-out orders, deliveries and drive-in services remain permitted.
 ",I own a supermarket or grocery store that can accommodate more than 250 people per day. What should I do?,
2721531393,4/21/2020 20:43:04,5572313283,4/21/2020 20:35:32,false,clixsense,1.0,6367365,USA,AR,Paris,97.114.24.251,"If my establishment can accommodate more than 250 per day, should I apply this limit?","The 250-person limit does not apply to your establishment. So you have the option to take steps to apply this limit.
 The government of Québec is asking restaurant and café owners to close all their dining rooms.
 Take-out orders, deliveries and drive-in services remain permitted.
 ",I own a supermarket or grocery store that can accommodate more than 250 people per day. What should I do?,
2721531393,4/21/2020 20:45:21,5572315375,4/21/2020 20:38:09,false,feca,1.0,45669622,USA,TX,Dallas,172.241.186.107,"What is the person limit, if i own a supermarket?","The 250-person limit does not apply to your establishment. So you have the option to take steps to apply this limit.
 The government of Québec is asking restaurant and café owners to close all their dining rooms.
 Take-out orders, deliveries and drive-in services remain permitted.
 ",I own a supermarket or grocery store that can accommodate more than 250 people per day. What should I do?,
2721531394,4/21/2020 03:16:16,5570961522,4/21/2020 02:47:47,false,clixsense,1.0,45626834,USA,FL,Miami,173.44.37.74,What are the necessary additional hygiene practices in food stores?,"Retailers are strongly encouraged to pay even greater attention to the application of best practices for cleaning and sanitizing food and non-food contact surfaces.
 Documentation on these practices can be found on the https://www.mapaq.gouv.qc.ca/fr/Restauration/Qualitedesaliments/securitealiments/nettoyageassainissement/Pages/nettoyageassainissement.aspx page.
 Consumers must rely on basic personal hygiene practices for their safety, which include thoroughly washing hands and used utensils before cooking and eating, thoroughly washing food before eating, as well as coughing or sneezing into their elbow. Therefore, there is no need for any denunciations.
 ",Do grocery stores have to clean the grocery carts?,
2721531394,4/21/2020 03:23:46,5570970662,4/21/2020 03:18:19,false,neodev,1.0,45743405,USA,NJ,Clifton,104.236.70.228,Can grocery stores remove shopping carts?,"Retailers are strongly encouraged to pay even greater attention to the application of best practices for cleaning and sanitizing food and non-food contact surfaces.
 Documentation on these practices can be found on the https://www.mapaq.gouv.qc.ca/fr/Restauration/Qualitedesaliments/securitealiments/nettoyageassainissement/Pages/nettoyageassainissement.aspx page.
 Consumers must rely on basic personal hygiene practices for their safety, which include thoroughly washing hands and used utensils before cooking and eating, thoroughly washing food before eating, as well as coughing or sneezing into their elbow. Therefore, there is no need for any denunciations.
 ",Do grocery stores have to clean the grocery carts?,
2721531394,4/21/2020 03:51:10,5571012040,4/21/2020 03:46:49,false,feca,1.0,45598079,USA,NJ,Clifton,157.245.5.61,Why grocery stores have clean the carts?,"Retailers are strongly encouraged to pay even greater attention to the application of best practices for cleaning and sanitizing food and non-food contact surfaces.
 Documentation on these practices can be found on the https://www.mapaq.gouv.qc.ca/fr/Restauration/Qualitedesaliments/securitealiments/nettoyageassainissement/Pages/nettoyageassainissement.aspx page.
 Consumers must rely on basic personal hygiene practices for their safety, which include thoroughly washing hands and used utensils before cooking and eating, thoroughly washing food before eating, as well as coughing or sneezing into their elbow. Therefore, there is no need for any denunciations.
 ",Do grocery stores have to clean the grocery carts?,
2721531394,4/21/2020 04:44:37,5571065746,4/21/2020 04:24:30,false,feca,1.0,45379964,USA,NJ,Clifton,104.131.92.125,stores must disinfect food contact surfaces and people?,"Retailers are strongly encouraged to pay even greater attention to the application of best practices for cleaning and sanitizing food and non-food contact surfaces.
 Documentation on these practices can be found on the https://www.mapaq.gouv.qc.ca/fr/Restauration/Qualitedesaliments/securitealiments/nettoyageassainissement/Pages/nettoyageassainissement.aspx page.
 Consumers must rely on basic personal hygiene practices for their safety, which include thoroughly washing hands and used utensils before cooking and eating, thoroughly washing food before eating, as well as coughing or sneezing into their elbow. Therefore, there is no need for any denunciations.
 ",Do grocery stores have to clean the grocery carts?,
2721531394,4/21/2020 04:46:30,5571067922,4/21/2020 04:27:31,false,feca,1.0,45561022,USA,WA,Seattle,104.200.154.106,Can users trust the disinfection of shopping carts?,"Retailers are strongly encouraged to pay even greater attention to the application of best practices for cleaning and sanitizing food and non-food contact surfaces.
 Documentation on these practices can be found on the https://www.mapaq.gouv.qc.ca/fr/Restauration/Qualitedesaliments/securitealiments/nettoyageassainissement/Pages/nettoyageassainissement.aspx page.
 Consumers must rely on basic personal hygiene practices for their safety, which include thoroughly washing hands and used utensils before cooking and eating, thoroughly washing food before eating, as well as coughing or sneezing into their elbow. Therefore, there is no need for any denunciations.
 ",Do grocery stores have to clean the grocery carts?,
2721531394,4/21/2020 04:54:09,5571076227,4/21/2020 04:29:14,false,feca,1.0,45442388,USA,NY,New York,107.170.166.118,stores that do not meet cleaning and sanitizing food will be penalized?,"Retailers are strongly encouraged to pay even greater attention to the application of best practices for cleaning and sanitizing food and non-food contact surfaces.
 Documentation on these practices can be found on the https://www.mapaq.gouv.qc.ca/fr/Restauration/Qualitedesaliments/securitealiments/nettoyageassainissement/Pages/nettoyageassainissement.aspx page.
 Consumers must rely on basic personal hygiene practices for their safety, which include thoroughly washing hands and used utensils before cooking and eating, thoroughly washing food before eating, as well as coughing or sneezing into their elbow. Therefore, there is no need for any denunciations.
 ",Do grocery stores have to clean the grocery carts?,
2721531394,4/21/2020 13:04:16,5571789377,4/21/2020 12:55:14,false,feca,1.0,45775045,USA,NJ,Clifton,104.236.53.155,what are the precautions  we should take for safety?,"Retailers are strongly encouraged to pay even greater attention to the application of best practices for cleaning and sanitizing food and non-food contact surfaces.
 Documentation on these practices can be found on the https://www.mapaq.gouv.qc.ca/fr/Restauration/Qualitedesaliments/securitealiments/nettoyageassainissement/Pages/nettoyageassainissement.aspx page.
 Consumers must rely on basic personal hygiene practices for their safety, which include thoroughly washing hands and used utensils before cooking and eating, thoroughly washing food before eating, as well as coughing or sneezing into their elbow. Therefore, there is no need for any denunciations.
 ",Do grocery stores have to clean the grocery carts?,
