timestamp_est,anonymous_id,question,question_processed,cluster
2020-03-25 15:18:41.044,be2717f9-a881-4d0c-9bd4-36a807abedc4,"I have been temporary laid due to covid-19, will my benefits continue?",i have been temporary laid due to covid19 will my benefits continue,personal-symptoms
2020-03-27 13:10:31.608,92ffb946-bdf6-4e31-9ada-4831dc2e58a2,"I have been told my AHS and my family doctor that my immune system is likely compromised due to a recent illness (severe strep throat, and yes I was tested via throat swab for that and it was confirmed).  I also have asthma and am 61 years of age.  Although I can't say I have ""severe difficulty breathing"" my chest and throat are sore and I have a sore throat.  I don't have a thermometer so can't confirm or deny fever - if I do, it's low grade. I am on day 8 of my 14 day self-isolation, and the symptoms haven't gotten better or worse.  So.....when my 14 days is up, is it safe for me to go to the grocery store, which is the only place I really need to go.  I've also been walking every day - and maintaining my distance as required - is this safe? .  ",i have been told my ahs and my family doctor that my immune system is likely compromised due to a recent illness severe strep throat and yes i was tested via throat swab for that and it was confirmed  i also have asthma and am 61 years of age  although i cant say i have severe difficulty breathing my chest and throat are sore and i have a sore throat  i dont have a thermometer so cant confirm or deny fever  if i do its low grade i am on day 8 of my 14 day selfisolation and the symptoms havent gotten better or worse  sowhen my 14 days is up is it safe for me to go to the grocery store which is the only place i really need to go  ive also been walking every day  and maintaining my distance as required  is this safe   ,personal-symptoms
2020-03-22 12:10:58.39,590dfeb1-319c-4489-b97e-f4ab3c88a171,I have cold for couple of weeks. Have cough over night and regular mucous during day and night. Feel a bit hot but not fever that can be feel. Sometimes ear pain for infection. Some times get stressed on having corona. Does any of these symptoms suggest that? I have quarantined myself for over 10 days  ,i have cold for couple of weeks have cough over night and regular mucous during day and night feel a bit hot but not fever that can be feel sometimes ear pain for infection some times get stressed on having corona does any of these symptoms suggest that i have quarantined myself for over 10 days  ,personal-symptoms
2020-04-07 14:20:15.35,0706bf1e-c1cc-4797-9c6e-9024a1085d3e,"I have coronary heart disease, and had triple bypass heart surgery. Am I at risk if I get Covid-19 ?",i have coronary heart disease and had triple bypass heart surgery am i at risk if i get covid19 ,personal-symptoms
2020-03-22 10:48:17.478,369aaaf4-82db-4e01-85dd-da912c45fa1f,I have cough. Does that mean I might be infected?,i have cough does that mean i might be infected,personal-symptoms
2020-03-27 07:39:26.265,a9d93e77-d61d-4f99-b496-1a1dd1a96303,"I have difficulty breathing, which hospital should I go to?",i have difficulty breathing which hospital should i go to,personal-symptoms
2020-03-22 14:47:52.19,abcb3774-e347-4f81-a202-cf4775a80c0f,I have fever 38°C. Is that corona virus symptoms?,i have fever 38c is that corona virus symptoms,personal-symptoms
2020-03-22 10:20:13.872,24bd2a20-fa56-4420-949c-25a83c5a52f1,"I have fever, should I go out?",i have fever should i go out,personal-symptoms
2020-03-23 04:52:23.213,40af037e-f13f-4db3-85cc-3985a144d597,I have fever what I should do,i have fever what i should do,personal-symptoms
2020-03-22 10:20:13.831,24bd2a20-fa56-4420-949c-25a83c5a52f1,"I have fever, what should I do? ",i have fever what should i do ,personal-symptoms
2020-04-02 22:14:22.799,6d59e326-4add-4bd8-9caf-d58accc1e306,"I have had a cough for 4 weeks now, is it a symptom of COVID-19?",i have had a cough for 4 weeks now is it a symptom of covid19,personal-symptoms
2020-03-26 07:47:16.292,b0e566f5-6d9a-4d63-8e7a-b8d3e204b7a8,I have had a sore throat for 8 days. Should I worry?,i have had a sore throat for 8 days should i worry,personal-symptoms
2020-03-21 14:17:50.653,a3b6c189-79f6-4af2-af92-db67168e987b,I have Hashimoto's hypothyroiditis. Am I more at risk? I also had a PE due to Fv-leiden and oral contraceptives in 2001...what do you recommend I do?,i have hashimotos hypothyroiditis am i more at risk i also had a pe due to fvleiden and oral contraceptives in 2001what do you recommend i do,personal-symptoms
2020-04-05 10:46:28.179,b4abe34e-3104-4d32-8039-f93b4da1f15f,I have have  a sore throat and runny nose for 3 weeks. Can I still be infected?,i have have  a sore throat and runny nose for 3 weeks can i still be infected,personal-symptoms
2020-03-26 15:41:52.722,7ca49b38-a052-4b7a-9c33-bacbbdef1f3e,"I have headache, is it normal?",i have headache is it normal,personal-symptoms
2020-03-27 20:39:39.248,9dcd9373-87fd-4497-90a8-add16d561602,"I have headaches and trouble vision, what can I do? ",i have headaches and trouble vision what can i do ,personal-symptoms
2020-03-24 09:44:12.397,f35fb900-6834-4066-880d-e2d2156044d7,I have huge blood in my excreta this morning,i have huge blood in my excreta this morning,personal-symptoms
2020-04-03 17:20:25.473,bd5d2b49-7802-40b5-b734-b7d676dbc720,i have little cough and little sore throat,i have little cough and little sore throat,personal-symptoms
2020-04-03 19:59:02.351,5ae63945-9115-45dd-b873-92b352d1bc7d,I have malaise. Can this be a symptom? ,i have malaise can this be a symptom ,personal-symptoms
2020-03-27 20:39:39.206,9dcd9373-87fd-4497-90a8-add16d561602,"I have muscle pain, is it covid19? ",i have muscle pain is it covid19 ,personal-symptoms
2020-04-08 03:43:11.923,9e0b2af6-10dc-4f50-a775-e4462255817c,I have questions about the machine learning algorithms used to analye this pandemic,i have questions about the machine learning algorithms used to analye this pandemic,personal-symptoms
2020-03-25 16:42:23.31,76a2087a-a802-4d9c-82da-ab79e20d3eb1,"I have shock about one month ago, What can be it?",i have shock about one month ago what can be it,personal-symptoms
2020-03-27 20:39:39.176,9dcd9373-87fd-4497-90a8-add16d561602,"I have short of breath, do I have covid19",i have short of breath do i have covid19,personal-symptoms
2020-03-23 04:57:03.45,da6b72f7-8df4-4f40-8c47-238abd9fa61f,I have shortness of breath but no fever,i have shortness of breath but no fever,personal-symptoms
2020-03-22 18:25:40.178,0de5bb28-0dea-48ea-9179-4f6f724d6525,i have some headeche,i have some headeche,personal-symptoms
2020-03-21 19:33:18.959,d1cd6b3b-f233-4177-b1e0-90381ca24617,"I have some symptoms, what should I do?",i have some symptoms what should i do,personal-symptoms
2020-03-24 12:48:29.782,8d31effe-6ef1-40b7-beaa-b11741cc25d9,"i have symptoms, should i go to the hospital?",i have symptoms should i go to the hospital,personal-symptoms
2020-03-21 15:48:29.983,291fcd60-0f53-4d6a-bff3-086b6f753267,"I have temperature, what should I do?",i have temperature what should i do,personal-symptoms
2020-03-22 17:08:08.29,c1e65a8a-7f3c-4c5e-98c3-5507d05f2cdd,I have throat ,i have throat ,personal-symptoms
2020-04-09 18:52:12.434,5575726a-6a69-4f32-b9dc-503f348ff79f,"i have tiredness in joints, legs and neck but i dont have cough, fever and other symptoms. did i get covid 19 infections.",i have tiredness in joints legs and neck but i dont have cough fever and other symptoms did i get covid 19 infections,personal-symptoms
2020-03-25 08:36:18.445,d902725b-fdbb-47c1-a991-07f8278227a9,"I haven't lost sense of smell, do I have covid19?",i havent lost sense of smell do i have covid19,personal-symptoms
2020-03-22 09:06:09.123,fcc729d0-cced-4bee-8bcd-12a7f5e994b5,I lost my sense of smell. Does this mean I have Coronavirus?,i lost my sense of smell does this mean i have coronavirus,personal-symptoms
2020-03-22 09:06:09.138,fcc729d0-cced-4bee-8bcd-12a7f5e994b5,I lost my sense of taste. Does this mean I have Coronavirus?,i lost my sense of taste does this mean i have coronavirus,personal-symptoms
2020-03-25 17:20:29.318,09502bb4-93e6-4e82-a7b0-04be3207c58b,I take public transit and work in a call Center for a bank. My employer expects me to come in even though I have symptoms. Isn’t anybody with symptoms instructed to self-isolate for 14 days?,i take public transit and work in a call center for a bank my employer expects me to come in even though i have symptoms isnt anybody with symptoms instructed to selfisolate for 14 days,personal-symptoms
2020-03-22 20:44:40.577,b3923f7c-ea90-4af2-94c5-5ee8736975fd,I think I have a fever. What do I do?,i think i have a fever what do i do,personal-symptoms
2020-03-22 11:14:44.09,db73fd7b-ca2f-4183-956f-b949e5ba4266,"I think I have coronavirus, should I go to the emergency",i think i have coronavirus should i go to the emergency,personal-symptoms
2020-03-22 10:47:15.527,a63f43c0-b672-4292-ade8-89fa4494a91e,I think I have COVID,i think i have covid,personal-symptoms
2020-03-24 09:26:06.669,144afc2d-ed73-4ba7-a9a9-f571a051aea4,"I think I have fever, what should I do?",i think i have fever what should i do,personal-symptoms
2020-03-30 12:54:07.487,b20e7906-547e-4163-958b-9a393ffc5b4a,I will 65 this November 18th.I have had Phnomonia 3 times and Bronchitis once. Am I more vulneralble to Covid 19? I also work in a grocery store {Metro Inc.}4 to 6 days a week. Has  constipation ever been considered a symptom?,i will 65 this november 18thi have had phnomonia 3 times and bronchitis once am i more vulneralble to covid 19 i also work in a grocery store metro inc4 to 6 days a week has  constipation ever been considered a symptom,personal-symptoms
2020-03-24 12:27:17.385,5d36dc7f-1edd-4b6a-8ea7-5d65609badaf,"If I get sick, but it seems like a cold, how long do I have to wait after feeling better to see other people?",if i get sick but it seems like a cold how long do i have to wait after feeling better to see other people,personal-symptoms
2020-03-24 11:26:58.492,9c8469f3-1a06-4664-9135-6c59593ca38e,"If I have a fever, does it mean I have covid? ",if i have a fever does it mean i have covid ,personal-symptoms
2020-03-22 10:24:27.453,35a8785b-58b8-4043-b31b-60afd2faeb32,"If I have covid-19, how long will I be contagious?",if i have covid19 how long will i be contagious,personal-symptoms
2020-03-22 09:52:27.601,4508c214-cc94-4d85-9e93-ac1c77bac593,"If I have flu like symptoms, at what point should I go to the hospital?",if i have flu like symptoms at what point should i go to the hospital,personal-symptoms
2020-04-01 16:36:36.971,4b7cd955-206e-4125-8809-46d3491265a0,"If I have Flu symptoms, how can I know if I have the flue or Covid-19? Can I do the Flu PCR test and if it came negative does this mean that I have Covid-19? ",if i have flu symptoms how can i know if i have the flue or covid19 can i do the flu pcr test and if it came negative does this mean that i have covid19 ,personal-symptoms
2020-03-22 19:29:26.702,e479e81f-506d-488f-bbfa-c1e7ce998ac5,"If I have symptoms and I am told to stay home, can I take Tylenol?",if i have symptoms and i am told to stay home can i take tylenol,personal-symptoms
2020-04-05 22:01:28.182,eb5d209a-2a65-4ed4-a3a9-65d85a11a6a9,"If I have symptoms, how many days do I have to wait to call the doctor?",if i have symptoms how many days do i have to wait to call the doctor,personal-symptoms
2020-03-22 01:27:35.296,a3032e99-ff0f-4481-897e-9d6f66fb784f,if i have symptoms should i go to the ER or should I call a doctor?,if i have symptoms should i go to the er or should i call a doctor,personal-symptoms
2020-03-19 14:17:16.25,6d60c897-dd96-483d-b528-b65fcae4c1b0,If I think I have symptoms of COVID19 should I go to the emergency room? ,if i think i have symptoms of covid19 should i go to the emergency room ,personal-symptoms
2020-04-07 14:45:15.442,0ebeac57-e0d0-43b4-b6c2-9547d36b1801,"If my children continue to work outside our home, and I have asthma and was hospitalized for pneumonia 6 months ago, should I isolate myself even more from my family?",if my children continue to work outside our home and i have asthma and was hospitalized for pneumonia 6 months ago should i isolate myself even more from my family,personal-symptoms
2020-03-22 22:30:37.567,fa54dca2-0441-4927-959c-22aa2935c999,if my tempreture is over 39 can i assume that i have covid-19 ?,if my tempreture is over 39 can i assume that i have covid19 ,personal-symptoms
2020-04-07 18:14:20.248,89e87540-df77-4142-96f3-cfcbe62b7e57,If the symptoms i have subsides do I still need to continue my isolation until I finish the 14 days?,if the symptoms i have subsides do i still need to continue my isolation until i finish the 14 days,personal-symptoms
2020-03-22 21:15:02.549,9a4d12a5-a1f1-410a-8870-a875a5e0b251,"If there are kids around me, do I have to worry if they are infected and I do not know?",if there are kids around me do i have to worry if they are infected and i do not know,personal-symptoms
2020-03-24 22:40:33.204,c12a82c8-0750-480b-887c-da8ec40ab6b7,"I’m coughing, what is the chance I have corpnavirus?",im coughing what is the chance i have corpnavirus,personal-symptoms
2020-03-22 10:20:13.812,24bd2a20-fa56-4420-949c-25a83c5a52f1,I'm feeling dizzy with fever do I have corona? ,im feeling dizzy with fever do i have corona ,personal-symptoms
2020-03-24 09:29:44.286,38cfad17-614a-458b-8dad-52acee6304cb,"In grocery store, if someone coughs in the corridor in front of me, let’s say in distance of 3 meters, how long donI have to avoid that area and do i need to do it?",in grocery store if someone coughs in the corridor in front of me lets say in distance of 3 meters how long doni have to avoid that area and do i need to do it,personal-symptoms
2020-03-25 14:00:08.185,2440a10f-cd86-468f-93f1-509fa21e4680,Is it best to stay at home if I have symptoms? ,is it best to stay at home if i have symptoms ,personal-symptoms
2020-03-25 14:45:56.302,7da3473c-b9bd-494a-b23e-7f3806a982b8,It is possible that I have Covid-19 only if experience only a few symptoms?,it is possible that i have covid19 only if experience only a few symptoms,personal-symptoms
2020-04-05 22:01:28.204,eb5d209a-2a65-4ed4-a3a9-65d85a11a6a9,May I have caught it Even if I don’t go out since 10 days?,may i have caught it even if i dont go out since 10 days,personal-symptoms
2020-04-05 22:01:28.212,eb5d209a-2a65-4ed4-a3a9-65d85a11a6a9,May I have caught it Even if I wore a chinstrap and washed my hands?,may i have caught it even if i wore a chinstrap and washed my hands,personal-symptoms
2020-04-05 22:01:28.19,eb5d209a-2a65-4ed4-a3a9-65d85a11a6a9,May I have caught it in the supermarket?,may i have caught it in the supermarket,personal-symptoms
2020-03-26 14:44:33.832,10e4c9fe-4894-4da3-ba47-bce6b78aa4df,My throat get dry and sometimes I have to take long breaths ,my throat get dry and sometimes i have to take long breaths ,personal-symptoms
2020-03-24 19:11:05.254,2038481c-dc9a-4e3b-b119-5e94b545dd97,Should i get checked if i have been out of the country?,should i get checked if i have been out of the country,personal-symptoms
2020-03-21 14:32:43.5,b95e3026-d4c2-4c4a-b45f-6cd16c5be92c,Should I use asprin with I have the coronavirus?,should i use asprin with i have the coronavirus,personal-symptoms
2020-03-28 15:51:53.014,4fce750b-022c-42f4-bcca-8bd146e00fae,Should I use ibuprofen if I have fever or tylenol is better?,should i use ibuprofen if i have fever or tylenol is better,personal-symptoms
2020-03-22 14:44:49.776,9595d66b-f34a-4092-822e-1e8cff8979c7,So I have been having a weird feeling around my throat/neck region my question is am I supposed to be worried or go get tested?,so i have been having a weird feeling around my throatneck region my question is am i supposed to be worried or go get tested,personal-symptoms
2020-03-21 12:16:29.044,cba04012-0cfb-430c-b660-4abeeeb1aa70,What are are my chances of dying if I have the covid 19 virus? ,what are are my chances of dying if i have the covid 19 virus ,personal-symptoms
2020-03-24 21:37:29.533,1f9095da-5925-4112-85c6-a81813bb7ff2,What do I do if I have a cough,what do i do if i have a cough,personal-symptoms
2020-03-24 21:37:29.538,1f9095da-5925-4112-85c6-a81813bb7ff2,What do I do if I have a fever?,what do i do if i have a fever,personal-symptoms
2020-03-29 01:10:27.636,a94c65fb-330e-46ef-bda2-9eec5b07bfbe,What do I do if I have symptoms?,what do i do if i have symptoms,personal-symptoms
2020-03-23 18:27:39.363,1d8da525-46d8-4536-9c64-e31dda99df00,What do I do if I have symptoms?,what do i do if i have symptoms,personal-symptoms
2020-03-22 08:21:05.616,dd5f4300-766c-404b-97bd-80b1b0afb126,What do I have to expect after the disease?,what do i have to expect after the disease,personal-symptoms
2020-03-24 11:26:58.477,9c8469f3-1a06-4664-9135-6c59593ca38e,What follow up can I do when I have symptoms?,what follow up can i do when i have symptoms,personal-symptoms
2020-03-24 23:17:27.875,4ca4623e-dccb-461e-8814-6b1f7120a221,What if I have a cough and no fever? ,what if i have a cough and no fever ,personal-symptoms
2020-03-22 11:59:24.532,3ed2effb-1953-428a-adde-fe0dae015914,What if I have cough ?,what if i have cough ,personal-symptoms
2020-03-22 14:09:57.951,22e81fdf-1dd6-4f10-8072-281d0ca95d9b,What is the nearest hospital to go to if I have a COVID-19?,what is the nearest hospital to go to if i have a covid19,personal-symptoms
2020-03-26 01:40:02.029,677f847c-89d5-4407-8651-622c288fcd68,What kinds of drugs can I take now? I have Advil and Tylenol flu,what kinds of drugs can i take now i have advil and tylenol flu,personal-symptoms
2020-03-23 20:23:47.853,5af1b8a0-ab45-4500-98be-16267b9dd9cd,What should I do if I have Coronavirus symptoms?,what should i do if i have coronavirus symptoms,personal-symptoms
2020-03-22 09:48:49.897,55d71c8a-35fb-4568-8215-151fc7702c0f,What should I do if I have fever?,what should i do if i have fever,personal-symptoms
2020-03-25 22:17:52.986,b8f01f00-0314-43a6-9f66-084c4560d608,what should I do if I have symptoms,what should i do if i have symptoms,personal-symptoms
2020-03-24 14:04:05.274,c09bfce9-0dd9-4958-b957-48917d5418a3,What should I do if I have the virus?,what should i do if i have the virus,personal-symptoms
2020-03-22 13:27:58.982,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,what should I do if I think I have covid-19,what should i do if i think i have covid19,personal-symptoms
2020-03-21 19:13:41.038,6bcfe004-73de-4f56-8ff0-dd66640fd022,What to do if I think I have covid 19?,what to do if i think i have covid 19,personal-symptoms
2020-03-21 19:33:18.973,d1cd6b3b-f233-4177-b1e0-90381ca24617,What type of drugs may I take if I have covid19?,what type of drugs may i take if i have covid19,personal-symptoms
2020-03-25 14:00:08.179,2440a10f-cd86-468f-93f1-509fa21e4680,Where can I go to be tested if I have symptoms? ,where can i go to be tested if i have symptoms ,personal-symptoms
2020-03-23 10:49:12.317,8a734a0c-55ca-404a-b9c4-c31c95ba78c4,Where do I go if I have mild symptoms?,where do i go if i have mild symptoms,personal-symptoms
2020-03-22 22:38:48.69,7825a83d-5731-44be-acd7-1df1abaf9823,Who should I tell if I think I have COVID-19?,who should i tell if i think i have covid19,personal-symptoms
2020-03-22 14:09:57.981,22e81fdf-1dd6-4f10-8072-281d0ca95d9b,Will I die if I have COVID-19?,will i die if i have covid19,personal-symptoms
2020-03-26 07:57:23.252,5eef5f23-fe6c-4298-b35e-5afb45f2b67a,Are tests for covid19 available in Alberta? How do I schedule a test?,are tests for covid19 available in alberta how do i schedule a test,personal-testing
2020-03-24 08:47:32.483,c2a6d564-7018-47be-b73b-a193f1df2ea8,Are the testing facilities safe?,are the testing facilities safe,personal-testing
2020-03-25 13:03:10.275,31cf89e3-6729-49e7-8dac-8a92cae67a29,"Back from a trip in Nicaragua 13 days ago.  My 16yo daughter has a major sore throat!  Called the covid # yesterday, they do not recommend the test yet.  Her throat is swollen and in pain.  Besides advil/tylenol/gagle with salt and water...what to do?",back from a trip in nicaragua 13 days ago  my 16yo daughter has a major sore throat  called the covid  yesterday they do not recommend the test yet  her throat is swollen and in pain  besides adviltylenolgagle with salt and waterwhat to do,personal-testing
2020-03-24 11:22:50.096,08d7cc35-af06-4bfc-8317-b7e6be6daf1c,Can I access a testing center without a car?,can i access a testing center without a car,personal-testing
2020-03-26 22:25:17.888,d4c014da-0fc7-45cc-8f06-6f00cd1cd8e8,Can you tell where I can get tested?,can you tell where i can get tested,personal-testing
2020-03-24 00:16:32.216,04d8887f-99ab-4148-a615-cfc89f9917e0,Does covid-19 test anonymous?,does covid19 test anonymous,personal-testing
2020-03-28 03:54:26.587,efeecbe5-9e8e-4263-adb2-04dec019b806,Does my insurance cover covid 19 test cost,does my insurance cover covid 19 test cost,personal-testing
2020-03-26 18:40:35.813,3448fbaa-e164-438e-b046-dc00bd0b2881,Even though we do not have any symptoms can we still get tested? ,even though we do not have any symptoms can we still get tested ,personal-testing
2020-03-22 15:04:47.462,658119eb-3ad7-4b89-bbe7-2335adca37c3,"Given that the mild symptoms for COVID-19 may resemble the common cold, at what point in the expression of symptoms should you attempt to get tested for the virus?",given that the mild symptoms for covid19 may resemble the common cold at what point in the expression of symptoms should you attempt to get tested for the virus,personal-testing
2020-03-28 11:51:42.981,7895f18e-a495-4f51-9b87-692449a60bd5,how accurate are the results of the covid 19 test? ,how accurate are the results of the covid 19 test ,personal-testing
2020-03-24 17:40:31.318,44b232e4-df4e-41c0-ad97-98c747528a69,How can I get a covid 19 test,how can i get a covid 19 test,personal-testing
2020-03-27 01:05:36.136,f589c3ea-e8a9-4360-b1e7-26b9d6521407,How can I get a test?,how can i get a test,personal-testing
2020-04-13 12:48:02.742,5c70274e-4532-404d-89cf-6d69b71ed43a,how can i get a test safely without going to a hospital?,how can i get a test safely without going to a hospital,personal-testing
2020-03-24 18:59:45.168,70028b59-e66d-45c4-a171-6137583673d5,How can I get tested?,how can i get tested,personal-testing
2020-03-24 12:48:29.786,8d31effe-6ef1-40b7-beaa-b11741cc25d9,how can i get tested?,how can i get tested,personal-testing
2020-03-28 11:51:42.891,7895f18e-a495-4f51-9b87-692449a60bd5,how can i get tested,how can i get tested,personal-testing
2020-03-24 14:04:05.254,c09bfce9-0dd9-4958-b957-48917d5418a3,how can I get tested?,how can i get tested,personal-testing
2020-04-07 10:32:19.539,751f9342-022a-41fc-8ef5-48cca8f134b4,How can I get tested?,how can i get tested,personal-testing
2020-03-22 15:45:28.898,8f58eee6-91a0-4456-bf3e-e7bc55e70281,How can I get tested ?,how can i get tested ,personal-testing
2020-03-24 10:05:18.969,0675412a-432a-45f7-91ee-c4b709d6740c,How can i test for covid-19,how can i test for covid19,personal-testing
2020-03-21 09:45:35.478,fdb9ea21-a2c4-4562-b182-b28ff01f256b,How do I know when to get tested?,how do i know when to get tested,personal-testing
2020-03-24 10:36:17.883,5f878f84-39f2-4a46-ac77-1eefb409f9ff,How do you test for Covid-19?,how do you test for covid19,personal-testing
2020-03-24 10:36:17.867,5f878f84-39f2-4a46-ac77-1eefb409f9ff,How fast can I obtain my Covid-19 test results? ,how fast can i obtain my covid19 test results ,personal-testing
2020-03-23 20:22:49.156,7dec897c-85c1-48c7-8b6d-1cc9512fe9e2,How long after testing do you receive your COVID-19 results? ,how long after testing do you receive your covid19 results ,personal-testing
2020-03-24 12:20:57.047,40deeddd-7a0f-4b18-9fbc-bb5e9e494e99,How long does it take to get your test results,how long does it take to get your test results,personal-testing
2020-03-24 08:29:20.602,64b5f6b0-0437-421c-a283-cb0614952255,How long does it take to have results of the virus test,how long does it take to have results of the virus test,personal-testing
2020-03-24 15:27:46.338,75c92135-32df-47cc-b6ef-90b773ce97f8,How long does it take to receive test results?,how long does it take to receive test results,personal-testing
2020-03-29 12:33:29.124,8746cf9e-474f-41b3-beee-6b0b7a44cf65,How many test Quebec Government is doing a day?,how many test quebec government is doing a day,personal-testing
2020-03-21 21:40:21.317,ac3c5070-c403-4453-9176-39c8ebb321c3,How many tests are run per day in the US? ,how many tests are run per day in the us ,personal-testing
2020-03-24 11:22:50.099,08d7cc35-af06-4bfc-8317-b7e6be6daf1c,How much is it to get tested for covid?,how much is it to get tested for covid,personal-testing
2020-03-22 16:51:41.306,a5546d97-3b5c-42d3-b206-249e0847fc42,"How will Quebec make test centres accessible to people who cannot drive, and are not allowed to take public transport or taxis?",how will quebec make test centres accessible to people who cannot drive and are not allowed to take public transport or taxis,personal-testing
2020-03-23 18:41:12.821,a0abd62a-d530-4d21-bed6-281fc8c1710b,"I am having sore throat, cold, cough, temperature is not stable continuously increases and decreases. So Do I need to go for a test?",i am having sore throat cold cough temperature is not stable continuously increases and decreases so do i need to go for a test,personal-testing
2020-03-24 08:47:32.483,c2a6d564-7018-47be-b73b-a193f1df2ea8,I got a light fever but no other symptoms. Should I get tested?,i got a light fever but no other symptoms should i get tested,personal-testing
2020-03-22 17:28:49.195,d3fd3fbb-c366-40da-b6fd-46370f929019,I was very sick with covid symptoms in late February and still coughing . Should I go get tested,i was very sick with covid symptoms in late february and still coughing  should i go get tested,personal-testing
2020-03-22 11:50:40.132,710e23d7-7a6a-42ed-bd1b-526db8c8c2f8,"I would like to get COVID19 test, where can I get it?",i would like to get covid19 test where can i get it,personal-testing
2020-03-22 18:00:54.387,06ec8efe-4ca7-4e4a-b37e-032e253d97fc,"In the U.S., why has the Defense Production Act not been invoked to allow weekly (?) testing of every single person present in The United States?  Yes, this is on the scale of industrialization of the WW2 era, and yes, that is *exactly* what the Defense Production Act is for.",in the us why has the defense production act not been invoked to allow weekly  testing of every single person present in the united states  yes this is on the scale of industrialization of the ww2 era and yes that is exactly what the defense production act is for,personal-testing
2020-03-25 17:20:29.318,09502bb4-93e6-4e82-a7b0-04be3207c58b,"Is Quebec providing testing for people that have not travelled or been in contact with a confirmed case(to the extent of their knowledge), but have a fever and cough?",is quebec providing testing for people that have not travelled or been in contact with a confirmed caseto the extent of their knowledge but have a fever and cough,personal-testing
2020-03-23 18:41:12.826,a0abd62a-d530-4d21-bed6-281fc8c1710b,Is the test covered in in CIHIP?,is the test covered in in cihip,personal-testing
2020-03-24 12:08:21.991,95d81462-2b73-4cad-98b2-d3aa11e68f5b,Is there a self-test to determine the possibility at an earlier stage?,is there a selftest to determine the possibility at an earlier stage,personal-testing
2020-03-26 17:13:56.302,98bc1df3-b2e7-4540-a014-e127631af05d,Is there a test center for assymptomatic people,is there a test center for assymptomatic people,personal-testing
2020-04-13 12:48:02.748,5c70274e-4532-404d-89cf-6d69b71ed43a,is there an in home test?,is there an in home test,personal-testing
2020-03-22 09:05:28.723,ae5ee9d3-6830-4a23-9b6f-da44fcfcafd9,List of Canadian hospitals treating (not testing) patients with COVID-19?,list of canadian hospitals treating not testing patients with covid19,personal-testing
2020-03-28 11:51:42.952,7895f18e-a495-4f51-9b87-692449a60bd5,"my boss won't give me sick leave unless I test positive, what should I do",my boss wont give me sick leave unless i test positive what should i do,personal-testing
2020-03-21 13:56:49.03,9ad0060c-5628-4e8c-ba12-a7167213f27e,"My boyfriend experienced gastro intestinal symptoms and came from abroad, should he get tested?",my boyfriend experienced gastro intestinal symptoms and came from abroad should he get tested,personal-testing
2020-03-22 20:44:40.589,b3923f7c-ea90-4af2-94c5-5ee8736975fd,"My COVID-19 test results are pending, and my temperature reached 40C. What should I do?",my covid19 test results are pending and my temperature reached 40c what should i do,personal-testing
2020-03-26 17:52:57.239,7cc49a93-d458-4752-a809-c061d488debc,"My father has a fever, should I get tested",my father has a fever should i get tested,personal-testing
2020-03-24 14:41:46.379,d27741ee-724c-4b44-815b-2aa92686c92f,"My friend got back from international travel two weeks back, and I went to meet him when he returned. Should I test myself for Coronavirus?",my friend got back from international travel two weeks back and i went to meet him when he returned should i test myself for coronavirus,personal-testing
2020-03-24 16:52:56.854,077eb35b-6984-46b5-87c6-44e1999c3d71,Should I get tested?,should i get tested,personal-testing
2020-03-24 11:02:37.52,9a9184d2-db14-4eef-81cf-c3d3346ccfcb,Should I get tested?,should i get tested,personal-testing
2020-03-25 19:31:45.995,15dd09b8-c849-435f-9560-654a0c8ce705,should I get tested for covid-19?,should i get tested for covid19,personal-testing
2020-03-20 15:24:19.841,aa2931e9-bac7-4345-9850-c975e8f3b69c,something something this is jared testing,something something this is jared testing,personal-testing
2020-03-22 08:24:51.469,e1467c89-10ef-4ce1-9351-378287cf2c89,test for covid 19,test for covid 19,personal-testing
2020-03-25 23:13:47.49,d68f0d5b-37e4-4a49-ac5a-0e3b5653ead4,Testing ,testing ,personal-testing
2020-04-04 11:25:43.652,3d1b3d68-dba0-4c6c-bdff-5e54a2d67dbd,"The only way to better control the spread of Covid-19 is more testing.  At present, the testing is restricted to too few criteria.  Why is the testing not extended to everyone that has to go to work?",the only way to better control the spread of covid19 is more testing  at present the testing is restricted to too few criteria  why is the testing not extended to everyone that has to go to work,personal-testing
2020-03-22 11:12:37.412,61c83b3d-a930-47dc-ab83-5118cee03b84,"To get an idea of how widespread the virus is, why don't we simply test a random sample of people?",to get an idea of how widespread the virus is why dont we simply test a random sample of people,personal-testing
2020-03-22 21:56:33.467,f753f60e-53cf-4e33-8acb-f024257b093f,Were can I get tested? ,were can i get tested ,personal-testing
2020-03-24 00:16:32.236,04d8887f-99ab-4148-a615-cfc89f9917e0,What are covid-19 test centres location in Montreal?,what are covid19 test centres location in montreal,personal-testing
2020-03-24 13:03:05.775,2d395709-35a8-411e-be65-f97690ac6aa2,What are the criteria to get tested,what are the criteria to get tested,personal-testing
2020-03-28 10:34:30.434,80fa91f7-c792-4c73-9d5d-4918c7efb816,What are the current criteria to get tested?,what are the current criteria to get tested,personal-testing
2020-03-22 14:09:57.952,22e81fdf-1dd6-4f10-8072-281d0ca95d9b,What is COVID-19 test?,what is covid19 test,personal-testing
